idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
209,data_wgs,0,0,True,True,1.0499999999999998,68.52859146696842,0.00025,8.934551968901605e-06,0.8539783358573914,0.9668326377868652,1.029370903968811,0,0.8539783358573914,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.5825203657150269,3.290738582611084,7.571840286254883,2.744636297225952,4.62345027923584,0.09793031824131807,0.2660086750984192,-0.28564128279685974,True,,0.9583233594894409,4.700334548950195,4.948505401611328,4.97538948059082,3.3069677352905273,0.07517231578628222,0.7768715620040894,-0.6609280705451965,True,,0.4920106530189514,4.049334526062012,2.8735337257385254,4.05907678604126,41.38230895996094,0.9978159526983897,0.37087851762771606,-0.6087090373039246,True,,0.961859941482544,4.698835372924805,4.948505401611328,4.97538948059082,3.5612895488739014,0.08641919009387493,0.7718446254730225,-0.6737468242645264,True,,0.5744768381118774,2.9127259254455566,4.185352802276611,2.803363800048828,107.79788970947266,1.633652436733246,0.303367018699646,-0.6037631630897522,True,,0.9995294809341431,4.657997131347656,4.948505401611328,4.97538948059082,3.8933522701263428,0.08566365080575149,0.7776955366134644,-0.6541250944137573
210,data_wgs,1,1,True,True,1.0499999999999998,50.371601030178965,0.0,0.0,0.8852899670600891,1.0154978036880493,0.8174268007278442,0,0.8852899670600891,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.5284416079521179,4.569240570068359,5.136806964874268,4.553717136383057,2.92691707611084,0.07152631506323814,0.42764905095100403,-0.4182468056678772,True,,1.1161377429962158,3.5499231815338135,4.169652938842773,4.321691036224365,2.038414716720581,0.05101549805452426,0.8381248712539673,-0.5107372403144836,True,,-1.6497893333435059,4.962082862854004,7.054837226867676,4.735651969909668,40.55660629272461,0.9589116871356964,0.5419597029685974,-0.44341230392456055,True,,1.118867039680481,3.563983201980591,4.169652938842773,4.321691036224365,4.487087726593018,0.10491688176989555,0.8309058547019958,-0.5183441638946533,True,,-0.554869532585144,4.834477424621582,7.202960014343262,5.261049270629883,45.98611831665039,1.0587644696235656,0.5332489609718323,-0.4437112808227539,True,,1.1000099182128906,3.561460256576538,4.169652938842773,4.321691036224365,8.598146438598633,0.18184401839971542,0.8513391613960266,-0.483961820602417
211,data_wgs,0,0,True,True,1.0499999999999998,48.95794618398834,0.0,0.0,1.0227199792861938,1.0371726751327515,0.8536368608474731,0,1.0227199792861938,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.3244225084781647,4.760916233062744,4.346469402313232,3.1619699001312256,3.2474777698516846,0.08092610357950131,0.36717239022254944,0.3318959176540375,True,,1.3443597555160522,3.63645601272583,3.6729812622070312,3.7075369358062744,1.8744851350784302,0.048054221520821255,0.784332275390625,0.22527740895748138,True,,0.40811580419540405,4.096147060394287,3.8081443309783936,2.1394336223602295,53.149417877197266,1.16871687968572,0.31412261724472046,0.1781572699546814,True,,1.3304805755615234,3.657388925552368,3.6729812622070312,3.7075369358062744,3.136451482772827,0.05780212891598543,0.7827675342559814,0.2601495087146759,True,,0.27459943294525146,3.957266330718994,3.7926743030548096,1.5257327556610107,77.09033966064453,1.4151605327924093,0.40979284048080444,0.16631898283958435,True,,1.346481204032898,3.6289615631103516,3.6729812622070312,3.7075369358062744,5.360140323638916,0.09799577991167704,0.7779092788696289,0.24749138951301575
212,data_wgs,0,0,True,True,1.4,73.31790780223508,0.00015,0.0006175841898706679,1.1718670129776,1.3633008003234863,1.5213940143585205,0,1.1718670129776,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.3148176074028015,2.1491315364837646,3.3892953395843506,2.306288480758667,16.527067184448242,0.19298521981885036,0.45564284920692444,-0.44898179173469543,True,,0.4902001619338989,2.8452951908111572,3.8408420085906982,3.7781128883361816,1.6011496782302856,0.03706120705852906,0.873995304107666,-0.41270095109939575,True,,-0.35057318210601807,0.7714787721633911,3.858228921890259,0.3485702872276306,40.47301483154297,1.0821180641651154,0.46925026178359985,-0.4559783637523651,True,,0.480835497379303,2.848170280456543,3.8408420085906982,3.7781128883361816,2.0270416736602783,0.057608924557765326,0.8514255285263062,-0.44296300411224365,True,,-1.326206922531128,1.0217158794403076,5.4409308433532715,1.4055812358856201,81.56916046142578,1.9742897391319274,0.469454824924469,-0.33222272992134094,True,,0.4871979355812073,2.8443193435668945,3.8408420085906982,3.7781128883361816,2.6154911518096924,0.07241187803447247,0.8659350872039795,-0.42851120233535767
213,data_wgs,0,0,True,True,1.0499999999999998,53.530737175066456,0.00215,0.011890556034130988,1.195149540901184,0.862909197807312,0.9731373190879822,0,1.0499999999999998,1.195149540901184,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.245335578918457,1.3703374862670898,4.89954137802124,1.5198981761932373,5.201742649078369,0.1013814251869917,0.07637982070446014,-0.19532126188278198,True,,0.6783006191253662,4.009224891662598,4.051736831665039,4.204217910766602,2.198760509490967,0.0521353617310524,0.5945138335227966,0.3828975558280945,True,,1.6443787813186646,2.044719696044922,4.490241050720215,2.5346121788024902,38.4640998840332,0.8455208917458852,0.018127962946891785,0.36964261531829834,True,,0.6473187208175659,4.102707862854004,4.051736831665039,4.204217910766602,4.889851093292236,0.12825748920440674,0.6289772987365723,0.3737097680568695,True,,1.9370105266571045,1.993145227432251,3.33813738822937,2.4699978828430176,54.57763671875,1.3982085744539896,0.10932743549346924,0.1818251609802246,True,,0.6719920635223389,4.056052207946777,4.051736831665039,4.204217910766602,4.545341968536377,0.11373670076330503,0.6042979955673218,0.35639435052871704
214,data_wgs,0,0,True,True,1.0499999999999998,46.96652537564665,0.0,0.0,0.894245445728302,0.9571824073791504,0.7400138974189758,0,0.894245445728302,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.23892205953598022,1.5798567533493042,3.84942364692688,2.090958595275879,17.540847778320312,0.30014184266328814,0.014116697013378143,-0.07379662990570068,True,,0.7409772872924805,2.81538724899292,3.752899169921875,3.319533109664917,1.8929153680801392,0.048137249425053596,0.6440839767456055,-0.4763949513435364,True,,0.3299562633037567,1.6482059955596924,2.9548254013061523,2.3185956478118896,29.449222564697266,0.6967844784259796,0.1785137951374054,0.16487443447113037,True,,0.7311084270477295,2.856370449066162,3.752899169921875,3.319533109664917,2.896655321121216,0.06288614695270857,0.6386587023735046,-0.5124970078468323,True,,-0.06835298240184784,1.5415376424789429,4.369266510009766,0.3960666060447693,74.2938003540039,1.8694834073384603,-0.017148196697235107,0.24780327081680298,True,,0.7309105396270752,2.8197402954101562,3.752899169921875,3.319533109664917,3.1143219470977783,0.08149229772388936,0.6486325860023499,-0.4848212003707886
215,data_wgs,1,1,True,True,1.0499999999999998,82.09437055775511,0.0,0.0,0.8115985989570618,1.0323649644851685,1.2222872972488403,0,0.8115985989570618,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.4138755798339844,0.9951503872871399,1.6472634077072144,2.693277359008789,10.638638496398926,0.21580917003254096,0.2821582555770874,0.24431638419628143,True,,0.4624490737915039,2.7799482345581055,3.5978457927703857,3.6612937450408936,1.8877758979797363,0.05790428351610899,0.8221690058708191,0.3099437952041626,True,,0.10308678448200226,1.1528265476226807,2.2939186096191406,3.607165575027466,43.36384963989258,0.9248815913995106,0.14433176815509796,0.5920225381851196,True,,0.4590938091278076,2.7820048332214355,3.5978457927703857,3.6612937450408936,3.5437910556793213,0.07627752001086871,0.8178585767745972,0.27964311838150024,True,,-0.2961568236351013,1.3802518844604492,2.8809256553649902,4.317898273468018,65.61878204345703,1.4642002582550049,0.24388447403907776,0.5924821496009827,True,,0.4496457874774933,2.7960424423217773,3.543287992477417,3.6432957649230957,3.7374634742736816,0.10056813135743141,0.8328927755355835,0.3013947010040283
216,data_wgs,1,1,True,True,1.75,55.64563554350366,0.0,0.0,1.3983244895935059,1.699643850326538,1.4702937602996826,0,1.3983244895935059,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.5693681240081787,5.28971529006958,3.3299593925476074,8.06546688079834,3.0038299560546875,0.07097670050958792,0.5265980362892151,0.287770539522171,True,,1.5579005479812622,5.2705183029174805,5.113337993621826,5.047637462615967,2.14115834236145,0.048860803432762626,0.8127935528755188,-0.3564840257167816,True,,0.1599722057580948,4.551628112792969,6.163084506988525,6.364752769470215,32.51936721801758,0.7967322339614232,0.4816121459007263,0.3730403482913971,True,,1.5494587421417236,5.263869285583496,5.107029438018799,5.024082660675049,3.927474021911621,0.09185319617390633,0.786746084690094,-0.3880476653575897,True,,-0.5384680032730103,4.563960075378418,7.391646385192871,6.524839401245117,51.772212982177734,1.0715160757303237,0.5276597738265991,0.3291405141353607,True,,1.563506841659546,5.253670692443848,5.13951301574707,5.033389568328857,4.347999095916748,0.09020077735185623,0.8070040345191956,-0.3626405894756317
217,data_wgs,0,0,True,True,1.4,82.50405176597896,5e-05,0.0008099420743765283,1.28391695022583,1.3688119649887085,1.7503002882003784,0,1.28391695022583,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.1305336952209473,3.512636661529541,3.7695813179016113,3.5001981258392334,8.57790756225586,0.14388984503845373,0.257779598236084,-0.4892178773880005,True,,0.8759310841560364,4.330158233642578,4.328231334686279,4.514824867248535,1.6588692665100098,0.04685126086696982,0.7000454068183899,-0.4033347964286804,True,,0.40991345047950745,4.129419803619385,5.091766357421875,3.55340838432312,27.68323516845703,0.6233018179734547,0.3653167486190796,-0.6155147552490234,True,,0.83033287525177,4.318619728088379,4.672209739685059,4.454427719116211,4.210789203643799,0.09629050493240357,0.6913196444511414,-0.40786388516426086,True,,0.27798986434936523,3.676727533340454,5.629573345184326,3.0171337127685547,31.447269439697266,0.7627440234025319,0.2823655903339386,-0.6834862232208252,True,,0.8815690279006958,4.304946422576904,4.460216045379639,4.346591949462891,6.492857933044434,0.13303146188457807,0.7148202061653137,-0.3841121196746826
218,data_wgs,0,0,True,True,2.1,67.609419268633,0.0,0.0,1.8740239143371582,2.0785553455352783,2.20563006401062,0,1.8740239143371582,2.1,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,2.3549978733062744,5.783990859985352,5.661152362823486,6.197973251342773,4.324182033538818,0.08330390180150668,0.5468659400939941,0.06663142144680023,True,,1.813592553138733,5.590651512145996,6.400379657745361,6.677167892456055,4.08944034576416,0.058468667914470036,0.7019080519676208,0.012491673231124878,True,,2.273174524307251,4.6524763107299805,6.197987079620361,6.292247295379639,40.97323226928711,0.9986534357070923,0.5334002375602722,-0.049620792269706726,True,,1.7462220191955566,5.509722709655762,6.400379657745361,6.677167892456055,9.006872177124023,0.1767631096144517,0.6903150081634521,-0.011628329753875732,True,,2.333608627319336,4.752185344696045,5.972747802734375,6.432121276855469,65.18963623046875,1.1618019998073579,0.48756828904151917,0.04456515237689018,True,,1.6789350509643555,5.426604747772217,6.398306369781494,6.26509952545166,10.439190864562988,0.2021962160865466,0.7102869749069214,-0.004946887493133545
219,data_wgs,0,0,True,True,0.7,65.83883670672385,0.0041,0.0004119001604756412,0.9148963093757629,0.6950408816337585,0.8941875100135803,0,0.7,0.9148963093757629,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.18907752633094788,0.07246024906635284,4.775586128234863,0.9457318782806396,6.656533241271973,0.14785746609171233,0.10250349342823029,-0.08270113170146942,True,,0.9055039882659912,3.780050039291382,4.052059650421143,4.058669090270996,4.480618953704834,0.10282155312597752,0.6854480504989624,-0.4267613887786865,True,,1.409821629524231,2.9754514694213867,2.9005565643310547,3.1060941219329834,48.88745880126953,1.1073371072610219,0.19688792526721954,-0.06151064485311508,True,,0.8880782127380371,3.784926176071167,4.052059650421143,4.058669090270996,3.411736249923706,0.08268148551384608,0.6929910182952881,-0.3984065651893616,True,,-0.8194817900657654,0.7503309845924377,4.903303623199463,2.2470579147338867,70.37153625488281,1.5076028048992156,0.14775611460208893,-0.14578942954540253,True,,0.9094654321670532,3.7607421875,3.8897266387939453,3.875284194946289,3.5162057876586914,0.09399090905984243,0.6930605173110962,-0.40514546632766724
220,data_wgs,0,1,True,True,0.7,87.34578084589543,0.0263,0.015202382652404972,1.0280992984771729,1.9155383768065803e-07,1.0280991792678833,0,0.7,1.0280992984771729,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.9688739776611328,1.428354263305664,4.063827037811279,3.2804200649261475,3.5316357612609863,0.07660448364913464,0.3660232722759247,0.22393536567687988,True,,0.48971307277679443,1.6599164009094238,2.135990619659424,1.874121904373169,1.4842894077301025,0.0448017122844855,0.44784456491470337,-0.279385507106781,True,,-1.0436545610427856,2.208021640777588,1.9392813444137573,0.006518661975860596,31.254947662353516,0.7776716043551762,0.3646804690361023,0.14253193140029907,True,,0.5023347735404968,1.6618574857711792,2.242333173751831,1.7227905988693237,4.240695953369141,0.09958916877706846,0.43574362993240356,-0.27164846658706665,True,,-1.3490335941314697,1.9827909469604492,2.92114520072937,2.0142910480499268,30.327190399169922,0.7888861278692881,0.40709900856018066,0.1475108414888382,True,,0.4709691107273102,1.6741063594818115,2.1833651065826416,1.785102128982544,4.523008346557617,0.11854461605350176,0.44253790378570557,-0.25998181104660034
221,data_wgs,0,0,True,True,1.0499999999999998,65.37196692820112,0.00035,1.3019374797397887e-05,0.8562609553337097,0.8867682218551636,0.9416459202766418,0,0.8562609553337097,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.4770803451538086,1.6071124076843262,2.895608901977539,2.6327362060546875,15.588350296020508,0.21485762471954029,0.21074619889259338,0.5783900022506714,True,,0.9381115436553955,2.6853489875793457,3.4919662475585938,3.3488476276397705,2.0361218452453613,0.06102864270408948,0.7628296613693237,0.6649057269096375,True,,-0.14982090890407562,1.493199348449707,4.6810526847839355,0.816436231136322,37.03546142578125,0.7780581136544545,0.2701408565044403,-0.10930740833282471,True,,0.9013789296150208,2.6857123374938965,3.4919662475585938,3.3488476276397705,5.108448028564453,0.09281716644763946,0.7326835989952087,0.6983512043952942,True,,0.5616759061813354,0.948697566986084,2.030266284942627,0.6618449091911316,73.22901153564453,1.5907352646191915,0.21629679203033447,0.13839370012283325,True,,0.8908425569534302,2.6909494400024414,3.4013590812683105,3.450744390487671,10.8120756149292,0.18896310130755106,0.7478043437004089,0.704483151435852
222,data_wgs,0,0,True,True,0.7,63.374376015272986,0.00475,0.00013347807223426425,0.840399444103241,0.6771454215049744,0.8091520667076111,0,0.7,0.840399444103241,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.655104398727417,2.403398275375366,1.4119236469268799,2.7623884677886963,5.713183403015137,0.08387921371807655,0.16204833984375,-0.17270107567310333,True,,0.5776984691619873,1.7428159713745117,1.8656468391418457,1.681322693824768,2.346337080001831,0.04968572085102399,0.6368181705474854,0.46818506717681885,True,,-1.4702649116516113,1.4126660823822021,4.267398834228516,0.13177073001861572,23.85767936706543,0.6130717714627584,0.3384215831756592,-0.14081954956054688,True,,0.5872020721435547,1.742165207862854,1.963423490524292,1.7383705377578735,3.026045083999634,0.0799669242153565,0.6056396961212158,0.4959924519062042,True,,-1.151324987411499,1.2702548503875732,2.775048017501831,2.062103509902954,37.901031494140625,0.9592235485712687,0.24981831014156342,-0.2507028579711914,True,,0.5909764766693115,1.7856776714324951,1.9808735847473145,1.7974320650100708,3.4666311740875244,0.08389592505991458,0.6315204501152039,0.4872070550918579
223,data_wgs,1,0,True,True,0.7,82.84659213702923,0.0,0.0,1.2341773509979248,1.3738191739776084e-07,1.2341773509979248,0,0.7,1.2341773509979248,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.2090815007686615,3.577742338180542,3.9041080474853516,3.770947217941284,2.7499868869781494,0.05615185641994079,0.31743210554122925,-0.3983781635761261,True,,0.9010182619094849,3.384457588195801,3.9597601890563965,4.015151500701904,1.305458903312683,0.038221576747794944,0.9127076268196106,-0.059603333473205566,True,,0.3325026035308838,4.206254482269287,3.162289619445801,3.92646861076355,33.867767333984375,0.9471212943394979,0.3843251168727875,-0.29857635498046875,True,,0.9093973636627197,3.3906309604644775,3.9597601890563965,4.015151500701904,2.8260767459869385,0.06680104124049345,0.8993731737136841,-0.09630763530731201,True,,-0.12865959107875824,3.9578516483306885,4.06585168838501,3.2875568866729736,51.808345794677734,1.1229467630386352,0.3175179064273834,-0.39848989248275757,True,,0.9069046974182129,3.387436866760254,3.9597601890563965,4.015151500701904,6.205948352813721,0.1482394946118196,0.9180698990821838,-0.09037509560585022
224,data_wgs,0,0,True,True,0.7,84.30424908617893,0.01915,0.001056365058538108,0.8790515661239624,0.6563686728477478,1.0435638427734375,0,0.7,0.8790515661239624,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.5739208459854126,1.523193359375,3.6440446376800537,0.5395776629447937,8.80277156829834,0.19603139385581017,-0.17923060059547424,-0.4350093603134155,True,,0.6815913915634155,3.553748846054077,3.727376699447632,3.7852559089660645,3.1557347774505615,0.08265772915134827,0.6321617364883423,-0.30527618527412415,True,,1.0715835094451904,1.9535573720932007,2.959913730621338,2.9953954219818115,28.835115432739258,0.7243318657080332,-0.18770024180412292,-0.39852795004844666,True,,0.6849551200866699,3.5655527114868164,3.727376699447632,3.7852559089660645,4.104437828063965,0.10367214903235436,0.6568664908409119,-0.33298176527023315,True,,0.2641332447528839,1.990051031112671,4.209575653076172,2.1236159801483154,63.436492919921875,1.3669558147589365,-0.0962378978729248,-0.37465396523475647,True,,0.6702287197113037,3.5706567764282227,3.727376699447632,3.7852559089660645,4.556736469268799,0.11287151724100113,0.6285456418991089,-0.3002397418022156
225,data_wgs,0,0,True,True,1.0499999999999998,62.15686935342672,0.0001,6.123034564193995e-05,1.03205406665802,1.0218698978424072,1.0602939128875732,0,1.03205406665802,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.6219793558120728,3.1092891693115234,4.205309867858887,3.1998918056488037,4.767525672912598,0.08152270664771398,0.6001352667808533,0.5416821837425232,True,,1.029028296470642,4.031014919281006,4.373340129852295,4.511345386505127,3.2358152866363525,0.05960893953839938,0.9242114424705505,0.2588610053062439,True,,-0.17107325792312622,3.3784236907958984,5.739503860473633,3.786393880844116,47.427215576171875,0.9271993577480316,0.5859408974647522,0.5259484052658081,True,,1.0401906967163086,4.024205207824707,4.419012546539307,4.493485450744629,3.1929819583892822,0.07265755633513132,0.9099338054656982,0.2761116027832031,True,,0.4039813280105591,3.715912342071533,2.0563783645629883,5.525350093841553,49.160858154296875,1.1627641022205353,0.6421389579772949,0.45880836248397827,True,,1.0299383401870728,4.038477897644043,4.373340129852295,4.511345386505127,3.2441823482513428,0.08896503113210201,0.9257755875587463,0.2589050531387329
226,data_wgs,1,1,True,True,1.0499999999999998,55.31538611125725,0.0,0.0,0.811141848564148,1.0346510410308838,0.8793691992759705,0,0.811141848564148,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.22558683156967163,2.8926491737365723,4.07751989364624,3.8152408599853516,4.107705116271973,0.0783461997906367,0.2476159930229187,0.4332711100578308,True,,0.5730403065681458,3.2591073513031006,3.8263425827026367,3.6513872146606445,2.2018582820892334,0.052560162544250486,0.8727651834487915,-0.2746891975402832,True,,-0.585283637046814,1.9832344055175781,3.1536412239074707,2.6694555282592773,30.146203994750977,0.6966821153958639,0.27018868923187256,0.34640365839004517,True,,0.5829941630363464,3.280146598815918,3.76019549369812,3.7547993659973145,2.982477903366089,0.07303561754524708,0.8554143905639648,-0.2994600832462311,True,,-1.5913581848144531,1.4569487571716309,5.682167053222656,1.1781797409057617,48.74177169799805,1.105616416533788,0.227434441447258,0.4404198229312897,True,,0.6214351058006287,3.3045191764831543,3.7201390266418457,3.729437828063965,3.4991562366485596,0.09065135841568311,0.875203549861908,-0.2843806743621826
227,data_wgs,1,1,True,True,1.0499999999999998,66.75024345866244,0.00055,2.761280312974858e-05,0.8735501766204834,1.0043493509292603,1.0388251543045044,0,0.8735501766204834,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.6450302600860596,2.5200066566467285,4.91313362121582,2.8912782669067383,18.96150016784668,0.2394114797314008,0.2561185657978058,-0.6519822478294373,True,,0.8311241865158081,2.9827232360839844,3.5838074684143066,3.589759588241577,2.239122152328491,0.05725613906979561,0.7592467665672302,0.1506514847278595,True,,-0.10691023617982864,3.066014528274536,3.141657590866089,3.828747510910034,39.86448287963867,0.9581096847852071,0.22599132359027863,-0.5946539640426636,True,,0.8219790458679199,2.991344928741455,3.4488637447357178,3.486384391784668,2.3155086040496826,0.06586932602028052,0.7628592252731323,0.1131816953420639,True,,0.1452004313468933,2.350013256072998,3.690690755844116,2.095602035522461,82.27059173583984,1.5998015085856119,0.19439485669136047,-0.6234292387962341,True,,0.8144197463989258,2.996204376220703,3.5838074684143066,3.589759588241577,4.577183723449707,0.09873946433266004,0.7795140743255615,0.10087611526250839
228,data_wgs,0,0,True,True,2.1,40.10170797344067,0.0,0.0,1.4925875663757324,2.0510220527648926,1.3233568668365479,0,1.4925875663757324,2.1,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.3164331912994385,4.453660011291504,8.00225830078125,7.510144233703613,3.2172720432281494,0.07511850682397683,0.5865733623504639,0.10999547690153122,True,,2.1823291778564453,6.852638244628906,8.066292762756348,8.225735664367676,2.591257095336914,0.06150398030877113,0.6721547245979309,-0.6317087411880493,True,,0.4299336373806,5.714951515197754,8.471064567565918,6.665278434753418,33.63513946533203,0.7893713603417079,0.4330649971961975,-0.5231725573539734,True,,2.08803129196167,6.846936225891113,8.066292762756348,8.225735664367676,6.857577800750732,0.15075631961226463,0.6447329521179199,-0.6545320749282837,True,,1.4481558799743652,5.44795036315918,9.045022010803223,5.858208656311035,81.39386749267578,1.9021301547686258,0.33496177196502686,-0.5427402257919312,True,,2.0938897132873535,6.860596656799316,8.066292762756348,8.225735664367676,12.88517951965332,0.35410167227188744,0.6592680811882019,-0.6468125581741333
229,data_wgs,1,1,True,True,1.4,53.2713580694014,0.0,0.0,0.9703330993652344,1.3866817951202393,1.120309591293335,0,0.9703330993652344,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.0704598426818848,3.2431154251098633,7.715211868286133,2.156338930130005,7.103806495666504,0.10402240181962649,0.35326462984085083,-0.20323261618614197,True,,1.4674769639968872,4.024481773376465,4.278024673461914,4.797328472137451,2.4297752380371094,0.05416124326487382,0.828463613986969,0.13294196128845215,True,,-0.5393813848495483,3.6059255599975586,6.446946620941162,3.5349600315093994,42.10830307006836,0.8983712434768677,0.2824653387069702,-0.02233251929283142,True,,1.4602363109588623,4.016301155090332,4.227891445159912,4.875472068786621,3.8993446826934814,0.10978309536973635,0.7977517247200012,0.20812419056892395,True,,-0.13087615370750427,4.04271936416626,6.343447685241699,4.634710788726807,56.22904968261719,1.190600154797236,0.3652265667915344,-0.03830087184906006,True,,1.4514133930206299,4.011612892150879,4.227891445159912,4.875472068786621,4.65824556350708,0.1018370121717453,0.8184579610824585,0.17770296335220337
230,data_wgs,0,0,True,True,1.75,80.71280213164809,5e-05,0.0026273310713047183,1.3886975049972534,1.6569123268127441,1.9827176332473755,0,1.3886975049972534,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.4095900058746338,2.8149521350860596,3.1812846660614014,3.031824827194214,8.32507610321045,0.07923839005331199,0.21969881653785706,0.11162221431732178,True,,1.1731688976287842,3.2058606147766113,3.8077497482299805,3.6404762268066406,1.3131886720657349,0.03073415302981933,0.8935476541519165,-0.22137491405010223,True,,1.311767816543579,2.9321422576904297,2.270479679107666,2.6962571144104004,34.5678596496582,0.6302730768918992,0.13473057746887207,0.18075349926948547,True,,1.1797856092453003,3.246164321899414,3.8412389755249023,3.6717495918273926,4.3236799240112305,0.1007322270423174,0.9108142256736755,-0.1561070829629898,True,,1.5010489225387573,3.078956127166748,2.769458770751953,2.3875601291656494,44.65790939331055,0.997550152738889,0.24117685854434967,0.08781187236309052,True,,1.1650314331054688,3.2044966220855713,3.8077497482299805,3.6404762268066406,5.863970756530762,0.14030163983503977,0.8970932364463806,-0.1867232471704483
