feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,class
3.104558467864990234e+00,-2.673432350158691406e+00,-2.665236949920654297e+00,6.908409118652343750e+00,3.545474767684936523e+00,-6.575575470924377441e-01,-2.343131899833679199e-01,-4.452852725982666016e+00,1.425775140523910522e-01,2.659744024276733398e-01,-8.428225666284561157e-02,-2.115906476974487305e-01,-3.229440212249755859e+00,2.611949920654296875e+00,-4.942337036132812500e+00,2.000000000000000000e+00
-3.541795492172241211e+00,-2.901162624359130859e+00,5.426778197288513184e-01,-5.871600508689880371e-01,-3.306406259536743164e+00,-1.680793762207031250e-01,-5.965932846069335938e+00,-1.620206952095031738e+00,-3.217088699340820312e+00,-4.333377182483673096e-01,3.740476608276367188e+00,-2.691179513931274414e+00,-9.423525333404541016e-01,2.287364244461059570e+00,-5.147453308105468750e+00,1.000000000000000000e+00
-1.356816649436950684e+00,-5.304387092590332031e+00,-6.293454170227050781e+00,4.222417831420898438e+00,2.560093402862548828e+00,5.151708602905273438e+00,-1.299632787704467773e+00,-3.124719381332397461e+00,-5.412415862083435059e-01,1.341292023658752441e+00,-2.805203437805175781e+00,-1.071749329566955566e+00,-6.968766689300537109e+00,3.979013204574584961e+00,-3.111847400665283203e+00,2.000000000000000000e+00
-1.496004819869995117e+00,3.924746513366699219e+00,9.916708469390869141e-01,4.514673054218292236e-01,-2.605630874633789062e+00,-1.874263882637023926e+00,-3.629491567611694336e+00,5.707591056823730469e+00,4.819894313812255859e+00,1.593989372253417969e+00,-5.102955341339111328e+00,2.539036273956298828e+00,5.110517501831054688e+00,-9.275136590003967285e-01,-4.482469558715820312e+00,0.000000000000000000e+00
4.432978153228759766e+00,-4.703189849853515625e+00,-5.745811939239501953e+00,6.779999256134033203e+00,4.948681354522705078e+00,4.663473606109619141e+00,-3.044511556625366211e+00,-4.175732612609863281e+00,3.815778017044067383e+00,-8.157363533973693848e-01,-2.095037937164306641e+00,5.326700806617736816e-01,-6.215558528900146484e+00,4.068727970123291016e+00,-9.401242136955261230e-01,2.000000000000000000e+00
-4.180454730987548828e+00,-4.814981460571289062e+00,6.338640451431274414e-01,-1.560343265533447266e+00,-2.366536855697631836e+00,2.372456714510917664e-02,-6.434662938117980957e-01,-4.415662765502929688e+00,2.913861751556396484e+00,-1.025254964828491211e+00,3.126929521560668945e+00,-3.865456819534301758e+00,-7.826059460639953613e-01,-2.530991733074188232e-01,-3.633608818054199219e+00,1.000000000000000000e+00
-1.180230975151062012e+00,4.265126705169677734e+00,2.009367942810058594e-01,2.806559562683105469e+00,-3.665722370147705078e+00,-4.510685443878173828e+00,-2.753710269927978516e+00,1.886652231216430664e+00,-1.432185173034667969e+00,3.989456892013549805e+00,-1.957073330879211426e+00,4.005954265594482422e+00,3.255471467971801758e+00,-4.596605777740478516e+00,-3.173511505126953125e+00,0.000000000000000000e+00
6.935089230537414551e-01,4.052180290222167969e+00,2.889528751373291016e+00,4.962636828422546387e-01,-4.266235828399658203e+00,-3.367477178573608398e+00,-5.450479030609130859e+00,3.465387582778930664e+00,-5.412821769714355469e-01,1.795734167098999023e+00,-4.121569633483886719e+00,3.815953254699707031e+00,3.338364124298095703e+00,-2.667594909667968750e+00,-2.502948045730590820e+00,0.000000000000000000e+00
-4.034523010253906250e+00,-5.341952323913574219e+00,-1.520096182823181152e+00,-3.535121679306030273e-01,-3.555929899215698242e+00,9.864622354507446289e-01,-3.097682714462280273e+00,-2.350631713867187500e+00,-2.077913045883178711e+00,-2.315344333648681641e+00,2.884675264358520508e+00,-6.100698471069335938e+00,-8.866527080535888672e-01,-4.675304889678955078e-01,-4.894561290740966797e+00,1.000000000000000000e+00
-2.668112516403198242e+00,-7.343742370605468750e+00,-6.117487907409667969e+00,4.712414741516113281e+00,6.954566001892089844e+00,1.394331932067871094e+00,-3.234378337860107422e+00,-3.890369176864624023e+00,1.103852033615112305e+00,-1.422261238098144531e+00,-4.411829948425292969e+00,1.923951864242553711e+00,-2.981913328170776367e+00,4.128407955169677734e+00,6.952022761106491089e-02,2.000000000000000000e+00
-5.442607402801513672e-01,-1.840907335281372070e-01,-5.528940200805664062e+00,5.524801254272460938e+00,3.025459766387939453e+00,2.855837106704711914e+00,3.647373914718627930e-01,-5.249835014343261719e+00,5.148609638214111328e+00,-6.063884496688842773e-01,-2.316048860549926758e+00,5.561859607696533203e-01,-3.970554590225219727e+00,1.954033493995666504e+00,-3.121479272842407227e+00,2.000000000000000000e+00
-3.979613482952117920e-01,-5.216169834136962891e+00,-5.890007495880126953e+00,4.391204357147216797e+00,8.740743637084960938e+00,5.908014178276062012e-01,-1.024367690086364746e+00,-5.073226928710937500e+00,1.506625652313232422e+00,-2.485504865646362305e+00,-2.460910081863403320e+00,-1.141185984015464783e-01,-3.024934530258178711e+00,4.356071949005126953e+00,-5.309636116027832031e+00,2.000000000000000000e+00
3.932983160018920898e+00,-4.037996768951416016e+00,-9.370809555053710938e+00,3.874721527099609375e+00,5.002307415008544922e+00,4.155769348144531250e+00,-1.498455882072448730e+00,-4.767694950103759766e+00,4.413576602935791016e+00,-2.149078845977783203e+00,-4.191585063934326172e+00,-1.668095707893371582e+00,-4.626749515533447266e+00,6.476712703704833984e+00,-2.623589038848876953e+00,2.000000000000000000e+00
-1.124940872192382812e+00,-1.917747497558593750e+00,2.818505764007568359e-01,4.257195293903350830e-01,-2.012150764465332031e+00,2.071824312210083008e+00,-1.987261056900024414e+00,-2.570159196853637695e+00,-6.248897552490234375e+00,-1.666190743446350098e+00,4.664782524108886719e+00,-3.053909301757812500e+00,-3.663510084152221680e-01,2.674323081970214844e+00,-4.687483310699462891e+00,1.000000000000000000e+00
-1.403170108795166016e+00,-3.420611619949340820e+00,-4.925010681152343750e+00,5.358964920043945312e+00,4.793272018432617188e+00,5.088546276092529297e+00,-1.848729610443115234e+00,-4.866587638854980469e+00,1.928876042366027832e+00,4.877758026123046875e-01,-6.439428806304931641e+00,-1.121103644371032715e+00,-5.697380065917968750e+00,4.709689140319824219e+00,-1.621270418167114258e+00,2.000000000000000000e+00
2.010560512542724609e+00,-3.587563037872314453e+00,-5.438570022583007812e+00,5.000871658325195312e+00,8.414217948913574219e+00,2.607949733734130859e+00,-1.745531082153320312e+00,-2.752890586853027344e+00,9.849026799201965332e-01,1.310661196708679199e+00,-6.148177623748779297e+00,-6.598214507102966309e-01,-5.122946262359619141e+00,4.319940567016601562e+00,-5.369421958923339844e+00,2.000000000000000000e+00
6.755290031433105469e-01,-4.764557361602783203e+00,-5.141805171966552734e+00,3.423356533050537109e+00,5.244666576385498047e+00,6.070513725280761719e-01,-1.065061688423156738e+00,-4.199138164520263672e+00,2.942352533340454102e+00,-1.684337377548217773e+00,-5.131672382354736328e+00,-6.582340002059936523e-01,-5.302088737487792969e+00,5.302726745605468750e+00,-1.216992974281311035e+00,2.000000000000000000e+00
-2.133222579956054688e+00,-3.513664960861206055e+00,-2.358060836791992188e+00,7.802631378173828125e+00,4.111745357513427734e+00,9.345498681068420410e-01,-1.803996972739696503e-02,-2.725543975830078125e+00,1.108841776847839355e+00,-1.522081255912780762e+00,-4.855705738067626953e+00,-5.651106834411621094e-01,-4.182012557983398438e+00,3.244182109832763672e+00,-3.071570634841918945e+00,2.000000000000000000e+00
-6.063534617424011230e-01,-2.389202594757080078e+00,-4.187861919403076172e+00,4.508625984191894531e+00,3.503242969512939453e+00,3.234652996063232422e+00,-5.055308341979980469e+00,-3.695131778717041016e+00,3.788203954696655273e+00,-3.246618032455444336e+00,-4.389780521392822266e+00,-1.360190629959106445e+00,-6.922695636749267578e+00,1.013892412185668945e+00,-4.183454036712646484e+00,2.000000000000000000e+00
-1.399637818336486816e+00,-2.276445627212524414e+00,-5.337311625480651855e-01,-3.051676034927368164e+00,-2.179361581802368164e+00,2.904419302940368652e-01,-1.078191757202148438e+00,6.872945427894592285e-01,-3.189302206039428711e+00,-2.122529983520507812e+00,2.437280178070068359e+00,-4.227319240570068359e+00,4.684692621231079102e-01,4.342104494571685791e-01,-4.114697456359863281e+00,1.000000000000000000e+00
-1.464663147926330566e+00,5.840041160583496094e+00,3.421612977981567383e+00,-5.716179013252258301e-01,-2.685462951660156250e+00,-2.950642824172973633e+00,-4.373696327209472656e+00,3.520203828811645508e+00,8.823102712631225586e-01,3.299759864807128906e+00,-3.927289247512817383e+00,4.744816780090332031e+00,1.086522221565246582e+00,-2.134943723678588867e+00,-2.096329927444458008e+00,0.000000000000000000e+00
-1.670572876930236816e+00,5.579886436462402344e+00,3.598207712173461914e+00,2.863769531250000000e+00,-5.756856203079223633e-01,-2.225220918655395508e+00,-4.744268417358398438e+00,4.950732231140136719e+00,1.711224436759948730e+00,2.840276241302490234e+00,-4.528326988220214844e+00,3.331017255783081055e+00,1.782281756401062012e+00,-3.022286176681518555e+00,-2.958385229110717773e+00,0.000000000000000000e+00
-5.556900501251220703e+00,-2.273060560226440430e+00,-3.459775447845458984e+00,-3.194237470626831055e+00,-4.826987266540527344e+00,2.689556598663330078e+00,-3.584088563919067383e+00,-3.971626996994018555e+00,-5.997825264930725098e-01,1.043681502342224121e+00,3.614487886428833008e+00,-3.286327362060546875e+00,4.910743236541748047e-01,2.276390552520751953e+00,-5.239364624023437500e+00,1.000000000000000000e+00
2.446359157562255859e+00,-2.475649118423461914e+00,-5.048038482666015625e+00,7.048184394836425781e+00,2.009586811065673828e+00,1.238928318023681641e+00,-2.768163681030273438e+00,-4.557874202728271484e+00,4.040362358093261719e+00,-5.246781706809997559e-01,-4.069048404693603516e+00,-1.953241109848022461e+00,-3.026164531707763672e+00,2.388242721557617188e+00,-4.324117183685302734e+00,2.000000000000000000e+00
4.750612974166870117e-01,-3.049967765808105469e+00,-5.429697990417480469e+00,5.549381732940673828e+00,4.231855869293212891e+00,4.663126945495605469e+00,-1.196196436882019043e+00,-1.336059808731079102e+00,1.178986907005310059e+00,6.674814820289611816e-01,-6.459834575653076172e+00,4.289257049560546875e+00,-3.465194940567016602e+00,3.648743152618408203e+00,-2.800888061523437500e+00,2.000000000000000000e+00
-1.761198759078979492e+00,-4.519756793975830078e+00,4.204106807708740234e+00,6.593171358108520508e-01,-2.470868825912475586e+00,6.592801809310913086e-01,-2.503164291381835938e+00,-1.062780976295471191e+00,-1.062587618827819824e+00,-4.229820072650909424e-01,3.693360328674316406e+00,-5.615817546844482422e+00,-4.145676791667938232e-01,-1.546150088310241699e+00,-3.628607273101806641e+00,1.000000000000000000e+00
2.703215360641479492e+00,-3.292564392089843750e+00,-5.359969615936279297e+00,6.655245304107666016e+00,2.504095554351806641e+00,2.083165407180786133e+00,-6.146857142448425293e-01,-1.373592972755432129e+00,2.563352108001708984e+00,-2.236437201499938965e-01,-4.215915203094482422e+00,7.738758325576782227e-01,-4.462063312530517578e+00,2.961406946182250977e+00,-2.875690937042236328e+00,2.000000000000000000e+00
-2.560374498367309570e+00,7.064664363861083984e+00,1.868734478950500488e+00,3.409049987792968750e+00,-1.944172978401184082e+00,-2.828239679336547852e+00,-3.740366697311401367e+00,1.561132073402404785e+00,1.321312308311462402e+00,4.206256389617919922e+00,-3.772145748138427734e+00,4.930603504180908203e+00,5.892332077026367188e+00,-3.154170036315917969e+00,-4.111083984375000000e+00,0.000000000000000000e+00
-1.450116515159606934e+00,5.257859230041503906e+00,7.400513291358947754e-01,4.605625569820404053e-01,-3.783637762069702148e+00,-2.219259023666381836e+00,-5.829784393310546875e+00,4.013739585876464844e+00,1.390283346176147461e+00,4.550321578979492188e+00,-6.304789066314697266e+00,3.713248491287231445e+00,1.918392896652221680e+00,-5.381277561187744141e+00,-5.347199440002441406e-01,0.000000000000000000e+00
3.392604887485504150e-01,-4.418440341949462891e+00,-2.628134489059448242e+00,3.415961503982543945e+00,4.739437103271484375e+00,2.976850986480712891e+00,-4.154221057891845703e+00,-3.735107421875000000e+00,1.983940720558166504e+00,-5.818814411759376526e-02,-3.542271375656127930e+00,3.155300140380859375e+00,-2.913597345352172852e+00,4.151417732238769531e+00,-2.216841459274291992e+00,2.000000000000000000e+00
-3.969537258148193359e+00,5.954665660858154297e+00,1.599741578102111816e+00,1.178288936614990234e+00,-2.889160156250000000e+00,-4.228763103485107422e+00,-4.615721702575683594e+00,6.089010834693908691e-01,2.109335422515869141e+00,3.700829267501831055e+00,-7.345645427703857422e+00,4.089359283447265625e+00,1.479622364044189453e+00,-3.143219470977783203e+00,-2.208795785903930664e+00,0.000000000000000000e+00
-1.454968571662902832e+00,6.135942459106445312e+00,-8.314388990402221680e-01,5.393214225769042969e+00,-4.746514320373535156e+00,-2.834969758987426758e+00,-5.826865673065185547e+00,4.628163814544677734e+00,1.426003813743591309e+00,1.104655504226684570e+00,-3.184524059295654297e+00,4.453157424926757812e+00,4.145250320434570312e+00,-4.252348423004150391e+00,-3.228081703186035156e+00,0.000000000000000000e+00
-3.866290807723999023e+00,-2.897014617919921875e+00,-3.895190060138702393e-01,6.940022110939025879e-02,-1.786186099052429199e+00,4.844572544097900391e-01,-2.480688810348510742e+00,-2.339473247528076172e+00,-2.376347780227661133e+00,-5.778789520263671875e-02,1.332215309143066406e+00,-5.534097671508789062e+00,1.346875280141830444e-01,-6.197500228881835938e-02,-4.916727542877197266e+00,1.000000000000000000e+00
-7.474603652954101562e-01,-2.130792379379272461e+00,-3.577769994735717773e+00,2.813341140747070312e+00,1.410115122795104980e+00,3.706841230392456055e+00,-1.160106778144836426e+00,-5.503705978393554688e+00,6.058764457702636719e-02,3.853272199630737305e-01,-9.950271248817443848e-01,-7.907161712646484375e-01,-5.975573062896728516e+00,4.541491508483886719e+00,-1.459320545196533203e+00,2.000000000000000000e+00
-7.316322922706604004e-01,2.390906333923339844e+00,5.582336187362670898e-01,1.949195414781570435e-01,-2.282655000686645508e+00,-6.284001827239990234e+00,-4.163716316223144531e+00,5.211207389831542969e+00,7.187322974205017090e-01,1.527480483055114746e+00,-4.191498279571533203e+00,4.410932064056396484e+00,5.410176277160644531e+00,-4.543728351593017578e+00,-3.259216547012329102e+00,0.000000000000000000e+00
-4.616054058074951172e+00,-1.441793590784072876e-01,-7.446748018264770508e-01,-1.328548908233642578e+00,-1.520883679389953613e+00,-9.463924765586853027e-01,-5.780886173248291016e+00,-1.507124304771423340e+00,-2.003803014755249023e+00,-1.791542768478393555e+00,3.756819486618041992e+00,-4.221144676208496094e+00,-2.694240510463714600e-01,-4.200500249862670898e-01,-4.080339908599853516e+00,1.000000000000000000e+00
8.919634222984313965e-01,-8.252061605453491211e-01,-5.370543003082275391e-01,5.548202037811279297e+00,4.998307228088378906e+00,4.020846843719482422e+00,-3.605412006378173828e+00,-3.753120660781860352e+00,7.453433275222778320e-01,1.664903163909912109e-01,-4.869156837463378906e+00,-5.653970837593078613e-01,-7.464071273803710938e+00,2.333335399627685547e+00,-1.879889488220214844e+00,2.000000000000000000e+00
-3.916840553283691406e-01,-4.389209270477294922e+00,-3.293899774551391602e+00,3.130125045776367188e+00,3.438990116119384766e+00,4.214050292968750000e+00,-1.753178715705871582e+00,-3.157488822937011719e+00,-1.196639728732407093e-03,2.256692051887512207e-01,-4.769659996032714844e+00,-1.573556900024414062e+00,-5.414132118225097656e+00,6.136301517486572266e+00,-2.958881378173828125e+00,2.000000000000000000e+00
2.720262765884399414e+00,-6.314259529113769531e+00,-7.154337882995605469e+00,3.113051414489746094e+00,3.300537109375000000e+00,5.178005695343017578e+00,-2.210596799850463867e+00,-2.152200937271118164e+00,9.904540181159973145e-01,-1.220055073499679565e-01,-3.068554162979125977e+00,9.958672523498535156e-01,-5.353504180908203125e+00,3.526421785354614258e+00,-2.859395980834960938e+00,2.000000000000000000e+00
2.665881395339965820e+00,-5.877282619476318359e+00,-3.151904344558715820e+00,4.367467880249023438e+00,4.475340843200683594e+00,2.633576393127441406e+00,-3.905741214752197266e+00,-5.895684719085693359e+00,3.097110509872436523e+00,-5.805698633193969727e-01,-4.240952968597412109e+00,6.168660521507263184e-01,-4.504149436950683594e+00,2.903806686401367188e+00,1.279294133186340332e+00,2.000000000000000000e+00
-1.198108434677124023e+00,4.103363990783691406e+00,2.190731763839721680e+00,7.180668711662292480e-01,-4.537629127502441406e+00,-3.146939277648925781e+00,-6.013113021850585938e+00,5.145085334777832031e+00,1.946114778518676758e+00,1.340531587600708008e+00,-5.461629867553710938e+00,5.112364292144775391e+00,2.126608371734619141e+00,-1.586387008428573608e-01,-2.644861698150634766e+00,0.000000000000000000e+00
-6.848415374755859375e+00,-2.299619674682617188e+00,2.405803918838500977e+00,-2.015931367874145508e+00,-4.371330738067626953e+00,1.772025823593139648e+00,-2.674941301345825195e+00,-2.957412481307983398e+00,-1.859528303146362305e+00,-4.344548285007476807e-02,2.618435382843017578e+00,-1.503068208694458008e+00,3.798208236694335938e+00,-1.639599680900573730e+00,-2.690863132476806641e+00,1.000000000000000000e+00
-1.647156357765197754e+00,5.750837802886962891e+00,2.278941631317138672e+00,2.290909644216299057e-03,-4.539153099060058594e+00,-3.544422149658203125e+00,-3.084182500839233398e+00,6.048290252685546875e+00,7.024972438812255859e-01,2.013611078262329102e+00,-6.615067481994628906e+00,7.607887268066406250e+00,1.222922205924987793e+00,-1.119115471839904785e+00,-3.729754209518432617e+00,0.000000000000000000e+00
-3.168813467025756836e+00,-1.905277252197265625e+00,3.242839574813842773e+00,-8.127355575561523438e-01,2.950523495674133301e-01,1.728620171546936035e+00,-5.047888755798339844e+00,-1.876492261886596680e+00,-1.514144659042358398e+00,-2.065405845642089844e+00,3.388343811035156250e+00,-2.970108032226562500e+00,9.769769310951232910e-01,1.214174866676330566e+00,-5.512150287628173828e+00,1.000000000000000000e+00
-2.340601444244384766e+00,3.708272695541381836e+00,3.112414360046386719e+00,1.297840118408203125e+00,-3.748328685760498047e-01,-1.010636568069458008e+00,-3.019645690917968750e+00,2.519159078598022461e+00,1.643146127462387085e-01,5.776556730270385742e-01,-4.374518871307373047e+00,5.876662731170654297e-01,2.636497497558593750e+00,-3.336683511734008789e+00,-5.468185901641845703e+00,0.000000000000000000e+00
1.122588992118835449e+00,-3.556640386581420898e+00,-2.728403329849243164e+00,4.494918346405029297e+00,5.029575824737548828e+00,2.228593587875366211e+00,-2.297483682632446289e-01,-2.186694860458374023e+00,1.786996841430664062e+00,-1.474917650222778320e+00,-6.203582286834716797e+00,-1.351125597953796387e+00,-7.906749725341796875e+00,2.727240324020385742e+00,-1.876744985580444336e+00,2.000000000000000000e+00
-3.733482837677001953e+00,-1.739600539207458496e+00,3.233688175678253174e-01,1.554154157638549805e+00,-3.303441524505615234e+00,4.215397834777832031e-01,-4.857141971588134766e+00,-4.252279281616210938e+00,-9.647008180618286133e-01,1.962647318840026855e+00,2.554033041000366211e+00,-4.326107025146484375e+00,4.226339459419250488e-01,1.807822942733764648e+00,-4.770040512084960938e+00,1.000000000000000000e+00
-9.795301556587219238e-01,-4.764372825622558594e+00,-2.630211114883422852e+00,6.399413585662841797e+00,6.237510681152343750e+00,3.603051900863647461e+00,-3.169138729572296143e-01,-4.110484600067138672e+00,2.774415731430053711e+00,-9.054986238479614258e-01,-5.364796161651611328e+00,1.248627066612243652e+00,-2.743428230285644531e+00,7.804141998291015625e+00,-2.016156673431396484e+00,2.000000000000000000e+00
-3.732286930084228516e+00,-1.542493104934692383e+00,-1.698700189590454102e+00,-1.817334055900573730e+00,-2.050422430038452148e+00,6.678466200828552246e-01,-2.692449808120727539e+00,2.070415973663330078e+00,-1.187674045562744141e+00,-1.701868057250976562e+00,4.979120254516601562e+00,-5.386489868164062500e+00,-1.941017866134643555e+00,3.149053081870079041e-02,-4.959825992584228516e+00,1.000000000000000000e+00
-2.643030166625976562e+00,5.469674110412597656e+00,4.156879901885986328e+00,1.115478873252868652e-01,-3.381925582885742188e+00,-1.256626725196838379e+00,-1.720256567001342773e+00,4.780463218688964844e+00,1.901293873786926270e+00,8.001209497451782227e-01,-4.255341053009033203e+00,5.534329891204833984e+00,3.008871078491210938e+00,-3.768773317337036133e+00,-5.103696823120117188e+00,0.000000000000000000e+00
-4.292304039001464844e+00,-5.023482799530029297e+00,9.876378625631332397e-02,-1.157846078276634216e-01,-3.378434658050537109e+00,-9.793450683355331421e-02,-1.231228947639465332e+00,-2.464880943298339844e+00,-3.430062830448150635e-01,-1.834758758544921875e+00,2.766348838806152344e+00,-3.507769823074340820e+00,-8.707154989242553711e-01,2.657096385955810547e+00,-6.618811607360839844e+00,1.000000000000000000e+00
-4.546829223632812500e+00,-2.696313142776489258e+00,-3.296289741992950439e-01,-2.476015836000442505e-01,-3.424534082412719727e+00,1.597977995872497559e+00,-2.877559423446655273e+00,-2.780286788940429688e+00,-2.543468475341796875e+00,-3.116815984249114990e-01,2.547383308410644531e+00,-2.672734498977661133e+00,2.497143983840942383e+00,1.027101278305053711e+00,-5.494341850280761719e+00,1.000000000000000000e+00
7.417231798171997070e-01,5.989447116851806641e+00,2.668383598327636719e+00,1.250856280326843262e+00,-5.168661594390869141e+00,-5.691207408905029297e+00,-4.171629905700683594e+00,2.377868175506591797e+00,9.516959190368652344e-01,1.278731703758239746e+00,-7.476899623870849609e+00,5.235055446624755859e+00,2.702628612518310547e+00,-2.756310939788818359e+00,-4.521430969238281250e+00,0.000000000000000000e+00
-1.329248547554016113e+00,5.069610118865966797e+00,1.183840155601501465e+00,-1.050821900367736816e+00,-3.913960456848144531e+00,-4.551303386688232422e+00,-4.440597534179687500e+00,1.274654507637023926e+00,1.858201742172241211e+00,1.128818273544311523e+00,-3.300526618957519531e+00,4.283750057220458984e+00,3.286342859268188477e+00,-3.136161327362060547e+00,-4.213989734649658203e+00,0.000000000000000000e+00
-3.319957733154296875e+00,-3.872081518173217773e+00,-9.977607727050781250e-01,-2.108821570873260498e-01,-1.892960667610168457e+00,2.328077077865600586e+00,-4.505827903747558594e+00,-1.992150187492370605e+00,-2.344182729721069336e+00,6.198926568031311035e-01,4.637878894805908203e+00,-2.278275012969970703e+00,1.734135746955871582e+00,9.728955030441284180e-01,-3.327105045318603516e+00,1.000000000000000000e+00
-2.028174400329589844e+00,4.954116344451904297e+00,3.461296558380126953e+00,6.872918605804443359e-01,-5.184597969055175781e+00,-4.543760776519775391e+00,-4.113655567169189453e+00,3.949042797088623047e+00,1.373007297515869141e+00,2.862668752670288086e+00,-4.785439014434814453e+00,5.096682548522949219e+00,3.256886243820190430e+00,-1.153508663177490234e+00,-1.033237338066101074e+00,0.000000000000000000e+00
-1.424906373023986816e+00,-2.131057977676391602e+00,6.264492273330688477e-01,2.984198033809661865e-01,-3.794239759445190430e+00,2.937441349029541016e+00,-1.002813577651977539e+00,-3.310053646564483643e-01,-3.204772472381591797e+00,-3.394300937652587891e+00,3.914837598800659180e+00,-4.143546581268310547e+00,5.730444192886352539e-01,3.226868867874145508e+00,-5.520928859710693359e+00,1.000000000000000000e+00
-9.645662456750869751e-02,6.174510955810546875e+00,5.221998214721679688e+00,1.091205120086669922e+00,-4.399460315704345703e+00,-4.943762779235839844e+00,-6.071853637695312500e+00,5.536432743072509766e+00,-1.261492848396301270e+00,3.907348394393920898e+00,-6.096816539764404297e+00,3.671289205551147461e+00,3.097093343734741211e+00,-3.932090759277343750e+00,-1.783780694007873535e+00,0.000000000000000000e+00
-1.482649564743041992e+00,-1.402917385101318359e+00,-6.874617338180541992e-01,-1.729737669229507446e-01,-3.441758155822753906e+00,2.538921594619750977e+00,-5.700789928436279297e+00,-2.454556077718734741e-01,-8.550667762756347656e-01,-6.861416101455688477e-01,3.996760845184326172e+00,-2.236272096633911133e+00,2.137916803359985352e+00,2.905738353729248047e+00,-4.007060050964355469e+00,1.000000000000000000e+00
-2.150951862335205078e+00,1.789084672927856445e+00,3.280739784240722656e+00,-8.153702020645141602e-01,-2.401991844177246094e+00,-1.437699913978576660e+00,-3.474539041519165039e+00,5.268878459930419922e+00,4.041224002838134766e+00,3.530866384506225586e+00,-4.298295021057128906e+00,7.150020599365234375e+00,5.956589698791503906e+00,-2.234512120485305786e-01,-3.919965505599975586e+00,0.000000000000000000e+00
-5.350836753845214844e+00,8.411892652511596680e-01,-2.182348966598510742e+00,-1.207457900047302246e+00,-2.176759719848632812e+00,3.082233905792236328e+00,-6.408266067504882812e+00,-1.455340743064880371e+00,-2.671947240829467773e+00,5.021166801452636719e-01,1.491548061370849609e+00,-6.448028087615966797e-01,-1.209110617637634277e+00,-2.768823862075805664e+00,-5.718769550323486328e+00,1.000000000000000000e+00
-5.237362861633300781e+00,5.025420188903808594e+00,1.726664781570434570e+00,5.528795719146728516e-01,-2.760409116744995117e+00,-3.689146041870117188e+00,-4.096755504608154297e+00,6.282890439033508301e-01,-4.034350812435150146e-01,4.186664104461669922e+00,-4.821981430053710938e+00,2.188841581344604492e+00,1.715628623962402344e+00,-4.365488052368164062e+00,-3.028228759765625000e+00,0.000000000000000000e+00
2.037367105484008789e+00,-5.518380165100097656e+00,-4.913387775421142578e+00,1.974943876266479492e+00,4.818939208984375000e+00,1.748653650283813477e-01,-6.188471317291259766e-01,-5.995234966278076172e+00,-8.165375590324401855e-01,-1.143895030021667480e+00,-1.212956666946411133e+00,1.018557786941528320e+00,-7.539586067199707031e+00,2.078516006469726562e+00,-3.005600690841674805e+00,2.000000000000000000e+00
2.201487779617309570e+00,-2.709527969360351562e+00,-2.573603391647338867e+00,3.450958490371704102e+00,6.150160312652587891e+00,3.323385953903198242e+00,6.952131390571594238e-01,1.557960510253906250e-01,4.149826049804687500e+00,1.223029568791389465e-01,-2.981116473674774170e-01,8.569861650466918945e-01,-6.018033504486083984e+00,4.034294128417968750e+00,-1.269691944122314453e+00,2.000000000000000000e+00
-2.877114534378051758e+00,-2.404381483793258667e-01,-1.163126111030578613e+00,-6.286126971244812012e-01,-3.264310583472251892e-02,-1.330787777900695801e+00,-3.252084493637084961e+00,-2.888708114624023438e+00,-1.150146722793579102e+00,6.253762841224670410e-01,3.182972431182861328e+00,-4.518595695495605469e+00,-6.095248460769653320e-01,3.064035177230834961e+00,-4.042096614837646484e+00,1.000000000000000000e+00
-1.711429238319396973e+00,4.650124073028564453e+00,2.588494539260864258e+00,1.897935152053833008e+00,-5.718583583831787109e+00,-3.448059558868408203e+00,-5.407317161560058594e+00,1.127425670623779297e+00,2.491833448410034180e+00,1.552466273307800293e+00,-4.430374622344970703e+00,4.968866825103759766e+00,2.822148084640502930e+00,8.593213558197021484e-02,-3.252647399902343750e+00,0.000000000000000000e+00
1.763280987739562988e+00,-1.093083858489990234e+00,-4.156807422637939453e+00,3.601898431777954102e+00,1.897564768791198730e+00,1.908595919609069824e+00,-1.757390618324279785e+00,-5.307963848114013672e+00,3.956608474254608154e-01,-6.751509308815002441e-01,-1.607000112533569336e+00,9.788481593132019043e-01,-4.227307319641113281e+00,4.375933647155761719e+00,-1.585435152053833008e+00,2.000000000000000000e+00
-1.520310640335083008e+00,-2.164217948913574219e+00,-4.155243396759033203e+00,2.905776023864746094e+00,7.354916572570800781e+00,2.564096689224243164e+00,-2.376333475112915039e+00,-3.060714960098266602e+00,4.668332099914550781e+00,4.230843186378479004e-01,-2.540452957153320312e+00,-1.550663709640502930e+00,-4.525675296783447266e+00,3.294811487197875977e+00,-1.356005430221557617e+00,2.000000000000000000e+00
-2.145379304885864258e+00,-2.164444446563720703e+00,3.246423959732055664e+00,1.029412865638732910e+00,-2.240045785903930664e+00,3.951206207275390625e-01,-1.598020672798156738e+00,-5.671824812889099121e-01,-3.452022314071655273e+00,1.189431786537170410e+00,2.620199203491210938e+00,-4.294629573822021484e+00,-2.826464414596557617e+00,5.207713842391967773e-01,-4.553837299346923828e+00,1.000000000000000000e+00
