idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
105,data_wgs,0,0,True,True,0.7,4.574222725791365,0.0,0.0,0.4559425115585327,0.4581602215766907,0.036546360701322556,3,0.4559425115585327,0.7,3,0,3,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.6271363496780396,2.1938135623931885,5.145699977874756,5.145699977874756,27.821914672851562,0.15587353539497903,0.9157518744468689,0.9103839993476868,True,,1.3862186670303345,3.376108407974243,4.331332683563232,4.331332683563232,9.191676139831543,0.08565194432934126,0.9589738249778748,0.9967440366744995,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
106,data_wgs,0,0,True,True,0.7,14.901593303479244,0.02115,0.006039420585657049,0.3014862537384033,0.27402645349502563,0.07944139838218689,5,0.3014862537384033,0.7,5,0,5,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.04416659474372864,1.1949070692062378,2.3979382514953613,2.3979382514953613,30.461109161376953,0.12431716080754995,0.998935878276825,-0.9992874264717102,True,,0.7061691284179688,1.4195356369018555,1.4714398384094238,1.4714398384094238,5.528720378875732,0.047870463536431394,0.9999322891235352,-0.8763753175735474,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
107,data_wgs,0,0,True,True,0.7,25.812047238959952,0.00435,0.003859392083864234,0.5314224362373352,0.5167936682701111,0.23455561697483063,3,0.5314224362373352,0.7,3,0,3,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.3176717460155487,0.756885290145874,3.8124923706054688,3.8124923706054688,20.682743072509766,0.0529938872185691,0.9741431474685669,-0.4856563210487366,True,,1.397200584411621,2.2564854621887207,2.765514373779297,2.765514373779297,4.100592136383057,0.035590951854828745,0.9485111832618713,0.8326552510261536,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
108,data_wgs,1,1,True,True,0.7,152.33255460793666,0.0169,0.023235949224829997,0.6615488529205322,0.6451210975646973,1.268774390220642,0,0.6615488529205322,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.799546718597412,3.2935233116149902,3.4189891815185547,3.4189891815185547,22.471195220947266,0.11497721718236183,0.9963333606719971,0.6970567107200623,True,,1.289250135421753,2.956057071685791,3.789327383041382,3.789327383041382,3.3246021270751953,0.030492808499063054,0.9623076319694519,-0.9364753365516663,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
109,data_wgs,1,1,True,True,0.7,10.264224582788673,0.003,0.00380505038063486,0.6353962421417236,0.6794049143791199,0.12551455199718475,1,0.6353962421417236,0.7,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.21771240234375,1.6319994926452637,4.372615814208984,4.372615814208984,33.89122009277344,0.11661482166964561,0.9966030120849609,-0.9702929854393005,True,,1.9462183713912964,3.3130719661712646,4.765549182891846,4.765549182891846,7.223631381988525,0.0710717746677498,0.9525205492973328,-0.9935300946235657,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
110,data_wgs,1,1,True,True,0.7,4.545552355631453,0.00705,0.002803751599239976,0.35579535365104675,0.36705026030540466,0.0307930875569582,6,0.35579535365104675,0.7,1,5,1,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.3543810248374939,2.2254528999328613,2.2216455936431885,2.2216455936431885,7.370419979095459,0.029242291984458765,0.946152925491333,-0.8700695037841797,True,,1.4862768650054932,1.6453520059585571,2.5976788997650146,2.5976788997650146,6.494403839111328,0.06973442841942111,0.9916254878044128,-0.9774990081787109,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
111,data_wgs,1,1,True,True,0.7,4.113175350303538,0.0,0.0,0.5959386229515076,0.5996243357658386,0.04306205362081528,1,0.5959386229515076,0.7,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.2347432374954224,2.1653809547424316,3.402675151824951,3.402675151824951,11.247180938720703,0.08257995171782871,0.8762288689613342,-0.9746825098991394,True,,1.3256194591522217,2.828713893890381,3.965343475341797,3.965343475341797,3.7785868644714355,0.03317190824697415,0.9531630873680115,-0.8527534604072571,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
112,data_wgs,0,0,True,True,1.0499999999999998,41.62084865990093,0.00145,0.0024172191164678336,0.7284488677978516,0.8958170413970947,0.5978960990905762,5,0.7284488677978516,1.0499999999999998,5,0,5,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.7422690391540527,1.709228515625,6.635521411895752,6.635521411895752,33.35114669799805,0.06703723310492933,0.9927977323532104,-0.42219650745391846,True,,3.2526817321777344,3.2311594486236572,5.630097389221191,5.630097389221191,5.903563499450684,0.06404084662596385,0.998741865158081,0.0636586844921112,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
113,data_wgs,1,1,True,True,0.7,66.37615411460285,0.00585,0.0024061538192881463,0.3618335425853729,0.5180036425590515,0.4990316927433014,5,0.3618335425853729,0.7,0,5,0,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.5234116315841675,2.405225992202759,2.415505886077881,2.415505886077881,22.29566764831543,0.04159806221723557,0.9640147089958191,0.903462290763855,True,,0.7348642945289612,2.2809743881225586,3.037914276123047,3.037914276123047,8.759013175964355,0.07852266059489921,0.999326765537262,0.9565367102622986,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
114,data_wgs,0,0,True,True,0.7,75.58970841659064,0.1494,0.09551654114919281,0.4511168599128723,0.28867021203041077,0.47119084000587463,6,0.4511168599128723,0.7,4,2,4,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-1.1644079685211182,0.1319938600063324,3.3601059913635254,3.3601059913635254,22.59027862548828,0.10764368099820179,0.9806479215621948,0.9090997576713562,True,,0.8686547875404358,2.1461870670318604,2.505870819091797,2.505870819091797,8.793951034545898,0.08069324555496375,0.6816701292991638,0.9999963045120239,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
115,data_wgs,0,0,True,True,0.7,2.650594656741163,0.0,0.0,0.671417772769928,0.6721236705780029,0.031082691624760628,0,0.671417772769928,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,3.217923164367676,2.615878105163574,7.543052673339844,7.543052673339844,26.83344841003418,0.1427541568875313,0.9857379794120789,0.9531877040863037,True,,2.710761547088623,4.552801609039307,6.692777633666992,6.692777633666992,9.473822593688965,0.09727268933008114,0.9888776540756226,0.9694021344184875,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
116,data_wgs,0,0,True,True,0.7,29.59057135570909,0.0018,0.0014577934471335274,0.5077346563339233,0.6944046020507812,0.35610899329185486,2,0.5077346563339233,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.18685173988342285,1.1678886413574219,3.8840560913085938,3.8840560913085938,13.74994945526123,0.05445785027307769,0.9781936407089233,-0.7341631650924683,True,,1.5275909900665283,2.192269802093506,3.393751382827759,3.393751382827759,9.101058959960938,0.05066109085455537,0.9964840412139893,-0.4509991705417633,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
117,data_wgs,1,1,True,True,0.7,1.509076249762342,0.0038,0.0031739310300900555,0.5156226754188538,0.5123142600059509,0.013934854418039322,4,0.5156226754188538,0.7,0,4,0,4,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.09737986326217651,0.7069275379180908,3.363476514816284,3.363476514816284,5.728991508483887,0.02293965977150947,0.9446746706962585,-0.9041977524757385,True,,2.06713604927063,2.1186060905456543,3.767976760864258,3.767976760864258,6.05640172958374,0.05938843398665388,0.9933596849441528,-0.9895448088645935,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
118,data_wgs,0,0,True,True,0.7,6.1900506923187795,0.00195,0.00209273571491286,0.5844736695289612,0.5747498869895935,0.0633380338549614,2,0.5844736695289612,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.34460711479187,1.8021433353424072,6.252640724182129,6.252640724182129,18.96171760559082,0.0743682062253356,0.9954620599746704,0.9555342197418213,True,,2.0459909439086914,3.8995580673217773,5.400062561035156,5.400062561035156,11.088640213012695,0.1081495514139533,0.9721319675445557,0.9907291531562805,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
119,data_wgs,1,1,True,True,0.7,42.69222252706705,0.00095,0.0002878261324028079,0.31054773926734924,0.5603459477424622,0.39322298765182495,7,0.31054773926734924,0.7,0,7,0,7,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.4911646246910095,-1.2814500331878662,1.524871587753296,1.524871587753296,96.75872039794922,0.1817103886588787,0.8723374605178833,-0.0747590959072113,True,,0.8903906941413879,1.3548521995544434,2.1132709980010986,2.1132709980010986,6.489417552947998,0.06230784064779679,0.9960752725601196,-0.5773782730102539,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
120,data_wgs,0,0,True,True,0.7,78.7696520409841,0.0,0.0,0.27600589394569397,0.6714555025100708,0.6744226217269897,7,0.27600589394569397,0.7,6,1,6,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-1.3387525081634521,1.3714599609375,2.7666263580322266,2.7666263580322266,39.75645446777344,0.0801403815537924,0.7221221923828125,-0.8687081336975098,True,,1.0928155183792114,1.3228139877319336,1.945679783821106,1.945679783821106,5.428213596343994,0.05345217265033474,0.9974678754806519,0.9921295642852783,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
121,data_wgs,1,1,True,True,0.7,167.09351990060281,0.02855,0.05581167222827282,0.7888320088386536,0.6778993010520935,1.4574912786483765,0,0.7,0.7888320088386536,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.3876514434814453,2.3156957626342773,2.2586300373077393,2.2586300373077393,14.66040325164795,0.04894177920650691,0.9872798919677734,-0.9948543906211853,True,,1.0981121063232422,2.2181496620178223,2.5747392177581787,2.5747392177581787,4.276943683624268,0.020217910734936596,0.9995171427726746,0.9933803081512451,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
122,data_wgs,1,1,True,True,1.0499999999999998,0.05537959977110186,0.002,0.004530697199020582,0.8491659760475159,0.8489344716072083,0.0007813911070115864,1,0.8491659760475159,1.0499999999999998,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.9140777587890625,2.323024272918701,4.87587308883667,4.87587308883667,18.58133888244629,0.04770190689014271,0.9236860275268555,0.8962592482566833,True,,2.309117317199707,3.5551648139953613,5.098300457000732,5.098300457000732,5.548212051391602,0.04227213721411924,0.9908595085144043,0.5788483619689941,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
123,data_wgs,1,1,True,True,0.7,27.90664872403855,0.0,0.0,0.3886792063713074,0.4331049621105194,0.2027941197156906,6,0.3886792063713074,0.7,1,5,1,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.3717925548553467,1.9141732454299927,2.1100592613220215,2.1100592613220215,15.30797290802002,0.060342557662321876,0.9524095058441162,-0.8176044225692749,True,,0.7157859206199646,2.0549874305725098,2.6761691570281982,2.6761691570281982,6.218647003173828,0.034919092796432474,0.998351514339447,0.9995666146278381,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
124,data_wgs,0,0,True,True,0.7,21.7142498123848,0.0088,0.014924064269190422,0.7347291707992554,0.6955062747001648,0.27214014530181885,0,0.7,0.7347291707992554,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.4123786687850952,1.3917512893676758,7.280966281890869,7.280966281890869,20.328977584838867,0.06674337388637165,0.9965128898620605,0.9384963512420654,True,,2.2115390300750732,4.724906921386719,6.426754474639893,6.426754474639893,7.957993984222412,0.07697590216994285,0.9157387614250183,0.9966621398925781,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
125,data_wgs,1,1,True,True,0.7,47.08761781425528,0.009,0.007407792713648484,0.5118564963340759,0.5682241320610046,0.43452200293540955,4,0.5118564963340759,0.7,0,4,0,4,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.2378292083740234,1.0289348363876343,2.7122750282287598,2.7122750282287598,10.879199028015137,0.0692887527353984,0.8815189003944397,0.9456124305725098,True,,1.1804900169372559,2.5430045127868652,2.925849199295044,2.925849199295044,5.5253400802612305,0.059869948557267585,0.9106812477111816,0.9943147301673889,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
126,data_wgs,0,0,True,True,0.7,67.86471227397652,0.02355,0.026173846549191967,0.5947896242141724,0.645686686038971,0.6937373876571655,1,0.5947896242141724,0.7,0,1,1,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.48247891664505005,1.126990795135498,2.690005302429199,2.690005302429199,5.1468939781188965,0.023746082578630496,0.9975844025611877,-0.5862268805503845,True,,0.9359167814254761,1.450376272201538,1.80193293094635,1.80193293094635,7.575568199157715,0.010849711229093372,0.9822919964790344,0.8963227272033691,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
127,data_wgs,0,0,True,True,0.7,139.84419783663392,0.04175,0.03400994092626575,0.5092133283615112,0.6776387691497803,1.1162216663360596,4,0.5092133283615112,0.7,4,0,4,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.1880987882614136,1.9588209390640259,3.008744716644287,3.008744716644287,45.46906661987305,0.057192130487722655,0.4288385212421417,-0.9955189824104309,True,,0.4388080835342407,1.9004487991333008,2.291973114013672,2.291973114013672,15.311942100524902,0.0522062675600561,-0.0909811332821846,-0.9538435935974121,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
128,data_wgs,0,0,True,True,0.7,2.085813129240794,5e-05,5.879837584517089e-05,0.6118186712265015,0.6135522723197937,0.02236999198794365,3,0.6118186712265015,0.7,3,0,3,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.18804755806922913,0.23597365617752075,3.6409406661987305,3.6409406661987305,17.67984962463379,0.0952314634496967,0.9296451807022095,-0.49845409393310547,True,,1.4129712581634521,2.1372907161712646,2.701007127761841,2.701007127761841,3.321213483810425,0.032234246081983046,0.9381668567657471,-0.6424384117126465,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
129,data_wgs,0,0,True,True,0.7,28.53427008259949,0.0371,0.014047560682271058,0.34716710448265076,0.29362252354621887,0.1662258803844452,2,0.34716710448265076,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.6375600695610046,2.291370391845703,3.35971736907959,3.35971736907959,26.223041534423828,0.11812418525417646,0.5932443737983704,-0.9970968961715698,True,,1.2898881435394287,2.227714776992798,2.0031001567840576,2.0031001567840576,5.565206527709961,0.06985402125865221,0.8100164532661438,0.997173547744751,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
130,data_wgs,1,1,True,True,0.7,98.91341833567546,0.06905,0.0396340612854484,0.4274423122406006,0.6623074412345886,0.8420721292495728,4,0.4274423122406006,0.7,1,3,1,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.1347897052764893,0.7601879239082336,2.0614497661590576,2.0614497661590576,47.643489837646484,0.17458191721816546,0.6449432969093323,-0.5490001440048218,True,,1.3827688694000244,1.4734337329864502,2.489108085632324,2.489108085632324,6.923690319061279,0.06376272171425322,0.921438455581665,-0.9511443376541138,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
131,data_wgs,1,1,True,True,1.0499999999999998,23.653020880761122,0.00015,0.0003081896357127533,0.8087018728256226,0.8487496972084045,0.3419469892978668,2,0.8087018728256226,1.0499999999999998,0,2,0,2,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.9717091917991638,3.0906858444213867,4.405935287475586,4.405935287475586,51.83828353881836,0.1826699646752483,0.9462024569511414,0.9808784127235413,True,,1.858925700187683,3.506511688232422,4.681031703948975,4.681031703948975,5.430891990661621,0.04979755422100425,0.9830423593521118,0.8164917230606079,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
132,data_wgs,1,1,True,True,0.7,91.13775832020671,0.0761,0.029795572378970323,0.3530275523662567,0.4568900763988495,0.582908570766449,5,0.3530275523662567,0.7,1,4,1,4,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.4532964825630188,1.6140270233154297,1.0221850872039795,1.0221850872039795,8.814436912536621,0.04326995130783568,0.9262731075286865,-0.9991486072540283,True,,0.6717814803123474,1.3051555156707764,1.3297173976898193,1.3297173976898193,5.495179176330566,0.050329114962369206,0.9999595284461975,-0.6764455437660217,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
133,data_wgs,0,0,True,True,0.7,133.76786565986114,0.01065,0.013206963025305501,0.6282778382301331,0.6607392430305481,1.1855921745300293,1,0.6282778382301331,0.7,1,0,1,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.05511757731437683,1.4503004550933838,3.683603286743164,3.683603286743164,7.073481559753418,0.0476506557315588,0.46473515033721924,0.9048739671707153,True,,1.5026733875274658,1.6484112739562988,3.0903007984161377,3.0903007984161377,7.761041164398193,0.045096432541807493,0.9258891344070435,0.9997733235359192,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
134,data_wgs,0,0,True,True,0.7,10.963146770506825,0.02905,0.017624108714622236,0.4394460618495941,0.506648063659668,0.1124400645494461,2,0.4394460618495941,0.7,2,0,2,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.209771156311035,1.0319321155548096,3.315891742706299,3.315891742706299,25.71830177307129,0.08556522225262597,0.9898838400840759,-0.7075403928756714,True,,0.923397421836853,2.1888725757598877,2.3041200637817383,2.3041200637817383,6.5386738777160645,0.05787493293173611,0.9460036754608154,-0.984752357006073,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
135,data_wgs,0,0,True,True,0.7,15.492695685028396,0.0009,0.0001370626411836082,0.22017264366149902,0.21693767607212067,0.05900432541966438,7,0.22017264366149902,0.7,4,3,4,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.284054756164551,0.8555261492729187,2.288400411605835,2.288400411605835,13.510995864868164,0.02150174086758246,0.9104962348937988,0.8994175791740417,True,,0.7564837336540222,0.9473567008972168,1.6801044940948486,1.6801044940948486,5.449947357177734,0.05005433407301704,0.8870699405670166,-0.9999582171440125,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
136,data_wgs,1,1,True,True,0.7,40.2780088250329,0.04205,0.040225280527450856,0.5518125891685486,0.4594869911670685,0.35881662368774414,3,0.5518125891685486,0.7,0,3,0,3,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.699540138244629,3.1071701049804688,3.382122278213501,3.382122278213501,12.4826078414917,0.03661582254183789,0.9927926659584045,0.9655296802520752,True,,0.9490902423858643,3.0009429454803467,4.004757881164551,4.004757881164551,7.49599027633667,0.053503410735478006,0.998802900314331,0.8359733819961548,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
137,data_wgs,0,0,True,True,0.7,6.292379524230786,0.0478,0.012186548962397079,0.2848731279373169,0.2646554410457611,0.03629269078373909,7,0.2848731279373169,0.7,6,1,6,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.38612625002861023,-0.8639357686042786,2.0694751739501953,2.0694751739501953,24.078927993774414,0.09562191807975372,0.15024122595787048,-0.35520005226135254,True,,0.5403909087181091,1.147385835647583,1.2530674934387207,1.2530674934387207,4.847719192504883,0.051899209556480246,0.842440128326416,-0.9999863505363464,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
138,data_wgs,0,0,True,True,0.7,48.09340523194526,0.00015,4.5492499538875804e-05,0.3107057809829712,0.6023796796798706,0.4575810432434082,5,0.3107057809829712,0.7,5,0,5,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.883404016494751,1.7491281032562256,3.073324203491211,3.073324203491211,53.50570297241211,0.21025265574765703,0.9603115916252136,0.9846764206886292,True,,0.8760693669319153,1.8785829544067383,2.233881950378418,2.233881950378418,8.450814247131348,0.060810413832465805,0.9991598725318909,0.9286594986915588,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
139,data_wgs,1,1,True,True,0.7,19.900628525060167,0.0079,0.0011069286296564824,0.21118901669979095,0.1999209076166153,0.07189915329217911,7,0.21118901669979095,0.7,0,7,0,7,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.8734641075134277,1.5140880346298218,1.1993188858032227,1.1993188858032227,5.5150370597839355,0.0338918768587367,0.9982500672340393,0.9976363778114319,True,,0.44175592064857483,1.3595991134643555,1.819193959236145,1.819193959236145,9.063347816467285,0.07283094417459021,0.9998947978019714,0.9508422613143921,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
140,data_wgs,1,1,True,True,0.7,6.264889744922109,5e-05,4.592886249649106e-05,0.5407330393791199,0.5402154326438904,0.059069808572530746,1,0.5407330393791199,0.7,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.4094098806381226,2.134613513946533,2.123579502105713,2.123579502105713,40.967018127441406,0.10623068603066106,0.6233649253845215,0.9981604814529419,True,,0.7947763800621033,2.057036876678467,2.624079942703247,2.624079942703247,2.6079630851745605,0.01656298010299603,0.3464517295360565,0.9967166185379028,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
141,data_wgs,0,1,True,True,0.7,118.91540338993529,0.08085,0.01308156379140873,0.2269420027732849,1.053671194739536e-08,0.22694198787212372,10,0.2269420027732849,0.7,4,6,5,5,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.672295093536377,0.5046281814575195,0.047643184661865234,0.047643184661865234,2.675863742828369,0.03138238647952676,-0.41736873984336853,-0.02004048228263855,True,,0.14975745975971222,0.4870406985282898,0.49248239398002625,0.49248239398002625,2.6758644580841064,0.03138239135344823,0.795627236366272,0.9066581130027771,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
142,data_wgs,1,1,True,True,0.7,6.2721751886383,0.00035,0.0005158179131178735,0.6849190592765808,0.6993563175201416,0.07709018141031265,0,0.6849190592765808,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,2.0412213802337646,2.059178113937378,3.7260141372680664,3.7260141372680664,14.190021514892578,0.032738116280840286,0.9152830243110657,0.9501492977142334,True,,1.496126651763916,3.2285261154174805,3.9518089294433594,3.9518089294433594,5.677326202392578,0.049514692602679135,0.9365394115447998,0.9666873812675476,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
143,data_wgs,0,0,True,True,0.7,28.68140936148419,0.00405,0.002928879906984483,0.47978684306144714,0.6536821722984314,0.3274182379245758,4,0.47978684306144714,0.7,4,0,3,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.33912384510040283,0.907546877861023,2.577491283416748,2.577491283416748,5.081192493438721,0.032864195240351064,0.9929354190826416,-0.5980563163757324,True,,0.6065650582313538,1.3925189971923828,1.9352710247039795,1.9352710247039795,3.729841709136963,0.029544068368462226,0.9428076148033142,-0.9508247971534729,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
