idx,y,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1
155,0.0,True,True,2.0000000000000013,59.32123768481148,0.0,0.0,1.4812637567520142,1.997677206993103,1.7791180610656738,0,1.4812637567520142,2.0000000000000013,0,0,0,0
156,0.0,True,True,1.1800000000000008,44.016173027040885,0.0,0.0,0.8983176946640015,1.1739208698272705,0.8175044655799866,0,0.8983176946640015,1.1800000000000008,0,0,0,0
157,0.0,True,True,0.1,70.3061536398893,0.0,0.0,0.09435052424669266,1.9317704413879255e-07,0.09435045719146729,0,0.09435052424669266,0.1,0,0,0,0
158,1.0,True,True,2.199999999999997,54.85265666726266,0.0,0.0,1.3747903108596802,2.191372871398926,1.7954052686691284,0,1.3747903108596802,2.199999999999997,0,0,0,0
159,0.0,True,True,1.1100000000000008,52.80093441927161,0.0,0.0,0.8568413853645325,1.1031980514526367,0.899018406867981,0,0.8568413853645325,1.1100000000000008,0,0,0,0
160,1.0,True,True,1.500000000000001,52.83102177278513,0.0,0.0,0.8476301431655884,1.496865153312683,1.1941359043121338,0,0.8476301431655884,1.500000000000001,0,0,0,0
161,0.0,True,True,1.7700000000000014,44.8528400527292,0.0,0.0,1.4336130619049072,1.7693579196929932,1.2607197761535645,0,1.4336130619049072,1.7700000000000014,0,0,0,0
162,0.0,True,True,1.410000000000001,46.01878554662381,0.0,0.0,1.0290919542312622,1.4040910005569458,1.0117835998535156,0,1.0290919542312622,1.410000000000001,0,0,0,0
163,0.0,True,True,1.1300000000000008,72.6189042351987,0.0,0.0,1.008285403251648,1.12941312789917,1.2695876359939575,0,1.008285403251648,1.1300000000000008,0,0,0,0
164,1.0,True,True,2.1699999999999977,44.77693274850433,0.0,0.0,1.6174405813217163,2.1674020290374756,1.5286438465118408,0,1.6174405813217163,2.1699999999999977,0,0,0,0
165,0.0,True,True,1.1300000000000008,41.450079752582134,0.0,0.0,0.8539654016494751,1.1250910758972168,0.7448498606681824,0,0.8539654016494751,1.1300000000000008,0,0,0,0
166,1.0,True,True,1.2000000000000008,51.36750203303539,0.0,0.0,0.869796872138977,1.1989387273788452,0.9443896412849426,0,0.869796872138977,1.2000000000000008,0,0,0,0
167,0.0,True,True,1.7300000000000013,59.29803322697111,5e-05,0.03252134441968691,1.642295241355896,1.7237344980239868,1.666629672050476,0,1.642295241355896,1.7300000000000013,0,0,0,0
168,0.0,True,True,1.0800000000000007,56.69652442019059,5e-05,1.624633665735332e-05,0.9893661141395569,1.0757901668548584,0.9835429787635803,0,0.9893661141395569,1.0800000000000007,0,0,0,0
169,1.0,True,True,1.490000000000001,45.735877727594136,0.0,0.0,0.9518263339996338,1.4889838695526123,1.0698846578598022,0,0.9518263339996338,1.490000000000001,0,0,0,0
170,1.0,True,True,2.209999999999997,50.786390776572134,0.0,0.0,1.194793462753296,2.205585479736328,1.7204930782318115,0,1.194793462753296,2.209999999999997,0,0,0,0
171,0.0,True,True,1.5800000000000012,53.78052955126256,0.0,0.0,1.3257251977920532,1.5778096914291382,1.3323265314102173,0,1.3257251977920532,1.5800000000000012,0,0,0,0
172,0.0,True,True,1.7300000000000013,42.22592613090453,0.0,0.0,1.2997052669525146,1.722204566001892,1.157674789428711,0,1.2997052669525146,1.7300000000000013,0,0,0,0
173,1.0,True,True,1.6900000000000013,45.33365046540326,0.0,0.0,1.0752818584442139,1.6881768703460693,1.2058157920837402,0,1.0752818584442139,1.6900000000000013,0,0,0,0
174,0.0,True,True,2.07,83.72172134483884,0.0,0.0,1.8036643266677856,2.063783884048462,2.588101863861084,1,1.8036643266677856,2.07,1,0,1,0
175,1.0,True,True,2.909999999999982,49.14779454625458,0.0,0.0,1.6213274002075195,2.907092332839966,2.2167069911956787,0,1.6213274002075195,2.909999999999982,0,0,0,0
176,0.0,True,True,1.8600000000000014,63.67528401689382,0.0,0.0,1.7113816738128662,1.853408932685852,1.884344220161438,0,1.7113816738128662,1.8600000000000014,0,0,0,0
177,0.0,True,True,1.1900000000000008,48.896240621198096,0.0,0.0,0.8944275379180908,1.1879159212112427,0.9022810459136963,0,0.8944275379180908,1.1900000000000008,0,0,0,0
178,1.0,True,True,2.439999999999992,57.83738587089603,0.0,0.0,1.424447774887085,2.432424783706665,2.0632216930389404,0,1.424447774887085,2.439999999999992,0,0,0,0
179,0.0,True,True,0.30000000000000016,47.963472655011834,0.0,0.0,0.19768387079238892,0.294983834028244,0.21908994019031525,0,0.19768387079238892,0.30000000000000016,0,0,0,0
180,1.0,True,True,1.5500000000000012,45.27211162960292,0.0,0.0,0.9820435643196106,1.5449378490447998,1.1026411056518555,0,0.9820435643196106,1.5500000000000012,0,0,0,0
181,1.0,True,True,3.6399999999999664,56.71834988021392,0.0,0.0,1.8372694253921509,3.636579751968384,3.0442392826080322,0,1.8372694253921509,3.6399999999999664,0,0,0,0
182,0.0,True,True,1.1200000000000008,45.84111727891421,0.0,0.0,0.8246706128120422,1.1174578666687012,0.8030060529708862,0,0.8246706128120422,1.1200000000000008,0,0,0,0
183,1.0,True,True,3.149999999999977,54.809881263527174,0.0,0.0,1.7214231491088867,3.144428014755249,2.5713658332824707,0,1.7214231491088867,3.149999999999977,0,0,0,0
184,0.0,True,True,0.8300000000000006,52.032329888520955,0.0,0.0,0.5193498134613037,0.8292053937911987,0.6537755131721497,0,0.5193498134613037,0.8300000000000006,0,0,0,0
185,0.0,True,True,0.9900000000000008,41.02022769916108,0.0,0.0,0.7452455759048462,0.9851779341697693,0.6466003060340881,0,0.7452455759048462,0.9900000000000008,0,0,0,0
186,1.0,True,True,1.6400000000000012,51.866503216497215,0.0,0.0,0.9648818969726562,1.6313949823379517,1.283916711807251,0,0.9648818969726562,1.6400000000000012,0,0,0,0
187,0.0,True,True,1.7600000000000013,45.50872859374329,0.0,0.0,1.2931410074234009,1.7511399984359741,1.2509273290634155,0,1.2931410074234009,1.7600000000000013,0,0,0,0
188,1.0,True,True,1.1900000000000008,39.517522762745884,0.0,0.0,0.85590660572052,1.1837736368179321,0.7554277181625366,0,0.85590660572052,1.1900000000000008,0,0,0,0
189,1.0,True,True,2.429999999999992,56.925339142868125,0.0,0.0,1.2935614585876465,2.428157329559326,2.0349435806274414,0,1.2935614585876465,2.429999999999992,0,0,0,0
190,1.0,True,True,2.3599999999999937,56.30858213501066,0.0,0.0,1.5515248775482178,2.3570313453674316,1.9762624502182007,0,1.5515248775482178,2.3599999999999937,0,0,0,0
191,1.0,True,True,1.470000000000001,39.980476745774766,0.0,0.0,1.01839280128479,1.465623378753662,0.9475001692771912,0,1.01839280128479,1.470000000000001,0,0,0,0
192,1.0,True,True,1.370000000000001,43.94813022638579,0.0,0.0,1.0181241035461426,1.3668606281280518,0.9492207765579224,0,1.0181241035461426,1.370000000000001,0,0,0,0
193,1.0,True,True,0.19000000000000006,45.00557415217021,0.0,0.0,0.1263212263584137,0.18694213032722473,0.13233046233654022,0,0.1263212263584137,0.19000000000000006,0,0,0,0
194,0.0,True,True,1.5200000000000011,51.1292670983178,0.0,0.0,1.0765784978866577,1.5129070281982422,1.1847352981567383,1,1.0765784978866577,1.5200000000000011,1,0,1,0
195,1.0,True,True,1.400000000000001,41.996311144243265,0.0,0.0,0.94132399559021,1.3956868648529053,0.9387447834014893,0,0.94132399559021,1.400000000000001,0,0,0,0
196,0.0,True,True,2.3199999999999945,75.09913210822296,0.0017,239.12419987871883,2.35026216506958,2.315598249435425,2.8437299728393555,1,2.3199999999999945,2.35026216506958,1,0,1,0
197,1.0,True,True,2.339999999999994,40.05044166685367,0.0,0.0,1.6257030963897705,2.334557294845581,1.5108391046524048,0,1.6257030963897705,2.339999999999994,0,0,0,0
198,0.0,True,True,2.2699999999999956,61.911292644521936,0.0001,1.87503644248742,2.054811477661133,2.2675793170928955,2.230801820755005,1,2.054811477661133,2.2699999999999956,1,0,1,0
199,1.0,True,True,1.9000000000000015,42.81199861055412,0.0,0.0,1.2589081525802612,1.8921375274658203,1.2923555374145508,0,1.2589081525802612,1.9000000000000015,0,0,0,0
200,1.0,True,False,inf,,0.0,0.0,2.028027057647705,0.0,2.028027057647705,0,,,0,0,0,0
201,1.0,True,False,inf,,0.0,0.0,1.7001508474349976,0.0,1.7001508474349976,0,,,0,0,0,0
202,1.0,True,True,1.0300000000000007,45.98025894733721,0.0,0.0,0.7160273194313049,1.023537278175354,0.7360415458679199,0,0.7160273194313049,1.0300000000000007,0,0,0,0
203,1.0,True,True,1.450000000000001,51.34770384092487,0.0,0.0,0.8551333546638489,1.44142746925354,1.1265897750854492,0,0.8551333546638489,1.450000000000001,0,0,0,0
204,1.0,True,True,0.7600000000000006,48.47829931266187,0.0,0.0,0.4476243257522583,0.7542228102684021,0.5671118497848511,0,0.4476243257522583,0.7600000000000006,0,0,0,0
205,0.0,True,True,2.209999999999997,74.66567179443528,0.0,0.0,1.888745903968811,2.2017674446105957,2.4931225776672363,1,1.888745903968811,2.209999999999997,1,0,1,0
206,1.0,True,True,1.1700000000000008,41.4064879874885,0.0,0.0,0.8041182160377502,1.1680980920791626,0.7759237885475159,0,0.8041182160377502,1.1700000000000008,0,0,0,0
207,0.0,True,True,0.6500000000000005,48.10914849476916,0.0,0.0,0.48571133613586426,0.6493381261825562,0.4861829876899719,0,0.48571133613586426,0.6500000000000005,0,0,0,0
208,0.0,True,True,1.360000000000001,68.39893715158016,0.0,0.0,0.9730859398841858,1.3588839769363403,1.3490241765975952,0,0.9730859398841858,1.360000000000001,0,0,0,0
209,0.0,True,True,1.420000000000001,51.999222311517215,0.0,0.0,1.1768746376037598,1.4123733043670654,1.1546032428741455,0,1.1768746376037598,1.420000000000001,0,0,0,0
210,1.0,True,True,3.2599999999999745,52.34277971136441,0.0,0.0,1.7566426992416382,3.2577168941497803,2.589627981185913,0,1.7566426992416382,3.2599999999999745,0,0,0,0
211,0.0,True,True,1.340000000000001,42.30976536790042,0.0,0.0,1.057809591293335,1.3336745500564575,0.9005933403968811,0,1.057809591293335,1.340000000000001,0,0,0,0
212,0.0,True,True,1.480000000000001,45.629111752849816,0.0,0.0,1.074859380722046,1.4747496843338013,1.0550925731658936,0,1.074859380722046,1.480000000000001,0,0,0,0
213,0.0,True,True,1.0900000000000007,52.43427800919067,0.0,0.0,0.9920123815536499,1.088332176208496,0.9230959415435791,0,0.9920123815536499,1.0900000000000007,0,0,0,0
214,0.0,True,True,1.1500000000000008,54.61122475215744,0.0,0.0,0.9780344367027283,1.1405603885650635,0.982548177242279,0,0.9780344367027283,1.1500000000000008,0,0,0,0
215,1.0,True,True,1.5700000000000012,43.36695766385347,0.0,0.0,1.0233972072601318,1.5691624879837036,1.0838643312454224,0,1.0233972072601318,1.5700000000000012,0,0,0,0
216,1.0,True,True,0.1,80.08436179718365,0.0,0.0,0.22998322546482086,2.230201658903752e-07,0.22998319566249847,0,0.1,0.22998322546482086,0,0,0,0
217,0.0,True,True,0.9800000000000008,42.83854006116019,0.0,0.0,0.7290298938751221,0.9775934815406799,0.6648114919662476,0,0.7290298938751221,0.9800000000000008,0,0,0,0
218,0.0,True,True,1.8000000000000014,48.356730305229696,0.0,0.0,1.4527181386947632,1.7975742816925049,1.3679190874099731,0,1.4527181386947632,1.8000000000000014,0,0,0,0
219,0.0,True,True,1.1400000000000008,59.887667424329585,0.0,0.0,0.7601602077484131,1.1346235275268555,0.9998956918716431,0,0.7601602077484131,1.1400000000000008,0,0,0,0
220,0.0,True,True,1.7500000000000013,60.5848730898194,0.0,0.0,1.5738190412521362,1.7438749074935913,1.6799196004867554,0,1.5738190412521362,1.7500000000000013,0,0,0,0
221,0.0,True,True,0.8900000000000007,30.823726855070127,0.0,0.0,0.7551032304763794,0.8823067545890808,0.45209991931915283,0,0.7551032304763794,0.8900000000000007,0,0,0,0
222,0.0,True,True,0.9600000000000007,50.53363139832663,0.0,0.0,0.7031410932540894,0.9578552842140198,0.7454511523246765,0,0.7031410932540894,0.9600000000000007,0,0,0,0
223,1.0,True,True,0.4600000000000003,44.701666780719734,0.0,0.0,0.32372069358825684,0.45529597997665405,0.32026222348213196,0,0.32372069358825684,0.4600000000000003,0,0,0,0
224,0.0,True,True,1.460000000000001,41.508559443686245,0.0,0.0,1.0734810829162598,1.4509930610656738,0.9617089033126831,0,1.0734810829162598,1.460000000000001,0,0,0,0
225,0.0,True,True,1.1200000000000008,50.36424019162164,0.0,0.0,0.8325502872467041,1.1126441955566406,0.8656175136566162,0,0.8325502872467041,1.1200000000000008,0,0,0,0
226,1.0,True,True,1.5300000000000011,47.29474997652123,0.0,0.0,1.1362606287002563,1.5286314487457275,1.1277165412902832,0,1.1362606287002563,1.5300000000000011,0,0,0,0
227,1.0,True,True,2.1299999999999986,61.019684331238274,0.0,0.0,1.0620254278182983,2.1241438388824463,1.8584623336791992,0,1.0620254278182983,2.1299999999999986,0,0,0,0
228,0.0,True,True,1.7100000000000013,45.545498257516726,0.0,0.0,1.2104535102844238,1.708945631980896,1.2199329137802124,0,1.2104535102844238,1.7100000000000013,0,0,0,0
229,1.0,True,True,1.1600000000000008,32.8856296604005,0.0,0.0,0.9159032702445984,1.1529209613800049,0.628172755241394,0,0.9159032702445984,1.1600000000000008,0,0,0,0
230,0.0,True,True,1.8400000000000014,66.88064964039303,0.0,0.0,1.6871315240859985,1.8380931615829468,1.9467191696166992,0,1.6871315240859985,1.8400000000000014,0,0,0,0
231,1.0,True,True,4.039999999999958,51.25624542503003,0.0,0.0,2.8044586181640625,4.038178443908691,3.16176438331604,0,2.8044586181640625,4.039999999999958,0,0,0,0
232,1.0,True,True,1.7600000000000013,39.189100516295554,0.0,0.0,1.4803401231765747,1.7587794065475464,1.11750066280365,0,1.4803401231765747,1.7600000000000013,0,0,0,0
233,0.0,True,True,0.8800000000000007,49.285816981512895,0.0,0.0,0.6702815890312195,0.878744900226593,0.6731036901473999,0,0.6702815890312195,0.8800000000000007,0,0,0,0
234,0.0,True,True,1.5200000000000011,55.13729204685246,0.0,0.0,1.0124834775924683,1.5132911205291748,1.2504180669784546,0,1.0124834775924683,1.5200000000000011,0,0,0,0
235,0.0,True,True,1.2300000000000009,49.34994532751506,0.0,0.0,0.856484055519104,1.22565495967865,0.9317173957824707,0,0.856484055519104,1.2300000000000009,0,0,0,0
236,1.0,True,True,0.9400000000000007,44.80376819122796,0.0,0.0,0.6572619080543518,0.9381682276725769,0.6611624360084534,0,0.6572619080543518,0.9400000000000007,0,0,0,0
237,0.0,True,True,1.1700000000000008,50.65654631955294,0.0,0.0,0.8382218480110168,1.1655011177062988,0.9068084359169006,0,0.8382218480110168,1.1700000000000008,0,0,0,0
238,1.0,True,True,1.7700000000000014,48.35252583001955,0.0,0.0,1.0839015245437622,1.7632101774215698,1.320479154586792,0,1.0839015245437622,1.7700000000000014,0,0,0,0
239,1.0,True,True,1.7200000000000013,46.67039064628473,0.0,0.0,1.1343222856521606,1.7109215259552002,1.2451887130737305,0,1.1343222856521606,1.7200000000000013,0,0,0,0
240,1.0,True,True,3.989999999999959,58.32004095161773,0.0,0.0,1.4651145935058594,3.989065647125244,3.4526093006134033,0,1.4651145935058594,3.989999999999959,0,0,0,0
241,1.0,True,True,1.8800000000000014,44.569421963591765,0.0,0.0,1.308773159980774,1.8777005672454834,1.318036437034607,0,1.308773159980774,1.8800000000000014,0,0,0,0
242,0.0,True,True,1.480000000000001,47.81060399524921,0.0,0.0,1.288155198097229,1.4754531383514404,1.1329014301300049,0,1.288155198097229,1.480000000000001,0,0,0,0
243,0.0,True,True,1.5400000000000011,37.80309966392571,0.0,0.0,1.2076568603515625,1.53933584690094,0.9435749053955078,0,1.2076568603515625,1.5400000000000011,0,0,0,0
244,0.0,True,True,1.8600000000000014,62.59139357748573,0.0,0.0,1.3546228408813477,1.8557628393173218,1.7217531204223633,0,1.3546228408813477,1.8600000000000014,0,0,0,0
245,0.0,True,True,1.270000000000001,54.08809193658164,0.0,0.0,0.9355036616325378,1.2664519548416138,1.043664574623108,0,0.9355036616325378,1.270000000000001,0,0,0,0
246,0.0,True,True,1.2100000000000009,42.906358225287086,0.0,0.0,0.8898701667785645,1.2057411670684814,0.820898711681366,0,0.8898701667785645,1.2100000000000009,0,0,0,0
247,1.0,True,True,1.470000000000001,67.16913086487237,0.0,0.0,0.8895576596260071,1.4659688472747803,1.3886656761169434,0,0.8895576596260071,1.470000000000001,0,0,0,0
248,1.0,True,True,3.239999999999975,51.7147188812875,0.0,0.0,1.783771276473999,3.2334063053131104,2.5474963188171387,0,1.783771276473999,3.239999999999975,0,0,0,0
249,0.0,True,True,0.9400000000000007,46.27065587536106,0.0,0.0,0.6505234241485596,0.9333920478820801,0.6745023727416992,0,0.6505234241485596,0.9400000000000007,0,0,0,0
250,1.0,True,True,1.2200000000000009,40.21574310304029,0.0,0.0,0.8102294206619263,1.215348482131958,0.7935088872909546,0,0.8102294206619263,1.2200000000000009,0,0,0,0
251,1.0,True,True,2.53999999999999,37.80033050585792,0.0,0.0,1.731277585029602,2.5303947925567627,1.5739132165908813,0,1.731277585029602,2.53999999999999,0,0,0,0
252,0.0,True,True,2.010000000000001,66.77853542584904,0.00015,0.9369691638396154,1.909619927406311,2.00490403175354,2.155726432800293,2,1.909619927406311,2.010000000000001,2,0,2,0
253,0.0,True,True,0.9000000000000007,53.57664281162175,0.0,0.0,0.633450984954834,0.8903405666351318,0.7240408062934875,0,0.633450984954834,0.9000000000000007,0,0,0,0
254,1.0,True,True,1.1900000000000008,48.228631042961,0.0,0.0,0.736963152885437,1.183264970779419,0.8839781880378723,0,0.736963152885437,1.1900000000000008,0,0,0,0
255,1.0,True,True,1.500000000000001,50.991694674069116,0.0,0.0,0.881927490234375,1.493506908416748,1.161991834640503,0,0.881927490234375,1.500000000000001,0,0,0,0
256,0.0,True,True,0.9300000000000007,52.700997228895595,0.0,0.0,0.6236779689788818,0.9236246347427368,0.7375094890594482,0,0.6236779689788818,0.9300000000000007,0,0,0,0
257,1.0,True,True,1.6600000000000013,54.64562635663119,0.0,0.0,0.9515756368637085,1.6536837816238403,1.3487365245819092,0,0.9515756368637085,1.6600000000000013,0,0,0,0
258,0.0,True,True,1.7800000000000014,43.39562187662199,0.0,0.0,1.3732502460479736,1.7709354162216187,1.2197558879852295,0,1.3732502460479736,1.7800000000000014,0,0,0,0
259,0.0,True,True,1.1500000000000008,34.7180717578301,0.0,0.0,1.0343250036239624,1.143131971359253,0.6579108238220215,0,1.0343250036239624,1.1500000000000008,0,0,0,0
260,0.0,True,True,0.7100000000000005,51.137451654981234,0.0,0.0,0.4786966145038605,0.7008752226829529,0.5471256971359253,0,0.4786966145038605,0.7100000000000005,0,0,0,0
261,0.0,True,True,2.249999999999996,70.87750052648487,0.0,0.0,1.8311150074005127,2.243856191635132,2.3866095542907715,2,1.8311150074005127,2.249999999999996,2,0,2,0
262,1.0,True,True,1.9300000000000015,53.41366019842658,0.0,0.0,1.1630488634109497,1.9243052005767822,1.545223355293274,0,1.1630488634109497,1.9300000000000015,0,0,0,0
263,0.0,True,True,2.259999999999996,43.71900766978362,0.0,0.0,1.9204838275909424,2.250859260559082,1.5831019878387451,1,1.9204838275909424,2.259999999999996,1,0,1,0
264,1.0,True,True,2.6099999999999883,58.638774643098046,0.0,0.0,1.5280660390853882,2.6042463779449463,2.230473041534424,0,1.5280660390853882,2.6099999999999883,0,0,0,0
265,1.0,True,True,3.519999999999969,41.82555496403148,0.0,0.0,1.900861144065857,3.5135459899902344,2.4504153728485107,0,1.900861144065857,3.519999999999969,0,0,0,0
266,0.0,True,True,1.300000000000001,35.085378079867674,0.0,0.0,1.0618436336517334,1.2939846515655518,0.7437838315963745,0,1.0618436336517334,1.300000000000001,0,0,0,0
267,0.0,True,True,1.450000000000001,43.13600062817339,0.0,0.0,1.105692744255066,1.4430081844329834,0.9880368709564209,0,1.105692744255066,1.450000000000001,0,0,0,0
268,0.0,True,True,1.9100000000000015,58.38250331781246,0.0,0.0,1.5655666589736938,1.9014458656311035,1.7161881923675537,0,1.5655666589736938,1.9100000000000015,0,0,0,0
269,0.0,True,True,1.0900000000000007,40.72544312687445,5e-05,5.167447644709753e-05,1.0687063932418823,1.0801762342453003,0.7478071451187134,0,1.0687063932418823,1.0900000000000007,0,0,0,0
270,0.0,True,True,1.8200000000000014,54.107877891050585,0.0,0.0,1.23349928855896,1.8111850023269653,1.4772900342941284,0,1.23349928855896,1.8200000000000014,0,0,0,0
271,0.0,True,True,1.5500000000000012,58.306788877082056,0.0,0.0,1.243489384651184,1.546014428138733,1.384350299835205,0,1.243489384651184,1.5500000000000012,0,0,0,0
272,1.0,True,True,1.9800000000000015,40.19017871911389,0.0,0.0,1.2417504787445068,1.9790953397750854,1.305410385131836,0,1.2417504787445068,1.9800000000000015,0,0,0,0
273,1.0,True,True,1.450000000000001,44.15788655991757,0.0,0.0,0.9280512928962708,1.4409112930297852,1.0093423128128052,0,0.9280512928962708,1.450000000000001,0,0,0,0
274,1.0,True,True,1.340000000000001,40.80526571729241,0.0,0.0,0.9504208564758301,1.3359997272491455,0.875180184841156,0,0.9504208564758301,1.340000000000001,0,0,0,0
275,0.0,True,True,1.1400000000000008,52.1884290654105,0.0,0.0,0.8361636400222778,1.131820797920227,0.905423104763031,0,0.8361636400222778,1.1400000000000008,0,0,0,0
276,1.0,True,True,2.1899999999999973,48.904669947738014,0.0,0.0,1.219057321548462,2.1893515586853027,1.6645396947860718,0,1.219057321548462,2.1899999999999973,0,0,0,0
277,1.0,True,True,2.2199999999999966,47.31710420940094,0.0,0.0,1.5202683210372925,2.219477415084839,1.6316500902175903,0,1.5202683210372925,2.2199999999999966,0,0,0,0
278,1.0,True,False,inf,,0.0,0.0,2.717628240585327,0.0,2.717628240585327,0,,,0,0,0,0
279,0.0,True,True,1.1900000000000008,62.903643652116514,0.0,0.0,0.8823248147964478,1.1883598566055298,1.111539363861084,0,0.8823248147964478,1.1900000000000008,0,0,0,0
280,1.0,True,True,2.6099999999999883,40.966614701029265,0.0,0.0,1.6873550415039062,2.6069984436035156,1.7321704626083374,0,1.6873550415039062,2.6099999999999883,0,0,0,0
281,0.0,True,True,1.7900000000000014,70.67517866710818,0.0029,12.347731589230815,1.861446738243103,1.7881603240966797,2.111753463745117,0,1.7900000000000014,1.861446738243103,0,0,0,0
282,1.0,True,True,2.109999999999999,54.44638832817694,0.0,0.0,1.302999496459961,2.109403610229492,1.7178535461425781,0,1.302999496459961,2.109999999999999,0,0,0,0
283,1.0,True,True,1.7600000000000013,33.73757047211492,0.0,0.0,1.4598990678787231,1.7556664943695068,0.975079357624054,0,1.4598990678787231,1.7600000000000013,0,0,0,0
284,0.0,True,True,1.5500000000000012,42.30800487179353,0.0,0.0,1.1851752996444702,1.5437920093536377,1.0400604009628296,0,1.1851752996444702,1.5500000000000012,0,0,0,0
285,1.0,True,True,0.1,76.23808555048939,0.0,0.0,0.6385515928268433,2.666641876203357e-07,0.6385515332221985,0,0.1,0.6385515928268433,0,0,0,0
286,0.0,True,True,1.1000000000000008,45.22780389479769,0.0,0.0,0.788009524345398,1.0905592441558838,0.7744585275650024,0,0.788009524345398,1.1000000000000008,0,0,0,0
287,1.0,True,True,1.270000000000001,49.124588226637876,0.0,0.0,0.7740605473518372,1.2696722745895386,0.9617236256599426,0,0.7740605473518372,1.270000000000001,0,0,0,0
288,0.0,True,True,1.8600000000000014,38.76890925394377,0.0,0.0,1.4717061519622803,1.8527741432189941,1.1604889631271362,0,1.4717061519622803,1.8600000000000014,0,0,0,0
289,1.0,True,True,2.679999999999987,50.33324479203132,0.0,0.0,1.510320782661438,2.6791608333587646,2.07199764251709,0,1.510320782661438,2.679999999999987,0,0,0,0
290,0.0,True,True,1.8900000000000015,43.3534879491129,0.0,0.0,1.5784053802490234,1.8870450258255005,1.3117711544036865,0,1.5784053802490234,1.8900000000000015,0,0,0,0
291,1.0,True,True,1.280000000000001,44.26643913075505,0.0,0.0,0.9272039532661438,1.2707607746124268,0.8871527910232544,0,0.9272039532661438,1.280000000000001,0,0,0,0
292,1.0,True,True,2.7999999999999843,55.35983395278127,0.0,0.0,1.4644932746887207,2.793386459350586,2.301532030105591,0,1.4644932746887207,2.7999999999999843,0,0,0,0
293,0.0,True,True,1.1800000000000008,52.95847412007686,0.0,0.0,0.9473012089729309,1.1786723136901855,0.9702749252319336,0,0.9473012089729309,1.1800000000000008,0,0,0,0
294,1.0,True,True,1.0300000000000007,41.706283562884586,0.0,0.0,0.7854809165000916,1.0212063789367676,0.679813027381897,0,0.7854809165000916,1.0300000000000007,0,0,0,0
295,0.0,True,True,1.2300000000000009,69.04579189918472,0.0,0.0,1.078299641609192,1.2296062707901,1.3138995170593262,0,1.078299641609192,1.2300000000000009,0,0,0,0
296,0.0,True,True,0.9500000000000007,44.469280279530516,0.0,0.0,0.7371129989624023,0.9475589394569397,0.6665791273117065,0,0.7371129989624023,0.9500000000000007,0,0,0,0
297,0.0,True,True,1.340000000000001,43.54580525170939,0.0,0.0,0.9744001626968384,1.3385605812072754,0.9221897721290588,0,0.9744001626968384,1.340000000000001,0,0,0,0
298,1.0,True,True,1.8200000000000014,38.42845119897356,0.0,0.0,1.1739187240600586,1.8192871809005737,1.1583386659622192,0,1.1739187240600586,1.8200000000000014,0,0,0,0
299,0.0,True,True,1.1200000000000008,50.81393377141869,0.0,0.0,0.8858619928359985,1.1127313375473022,0.8816339373588562,0,0.8858619928359985,1.1200000000000008,0,0,0,0
300,0.0,True,True,1.6000000000000012,51.58212461915439,0.0,0.0,1.220394492149353,1.5987030267715454,1.2729812860488892,0,1.220394492149353,1.6000000000000012,0,0,0,0
301,1.0,True,True,1.470000000000001,39.33524594034463,0.0,0.0,1.1272082328796387,1.468761682510376,0.9310262203216553,0,1.1272082328796387,1.470000000000001,0,0,0,0
302,1.0,True,True,2.9199999999999817,51.844804352828696,0.0,0.0,1.533857822418213,2.910585641860962,2.3039188385009766,0,1.533857822418213,2.9199999999999817,0,0,0,0
303,0.0,True,True,1.310000000000001,41.09225775506109,0.0,0.0,1.0201553106307983,1.3032547235488892,0.8574349880218506,0,1.0201553106307983,1.310000000000001,0,0,0,0
304,0.0,True,True,0.8500000000000006,36.45137250890301,0.0,0.0,0.7315545678138733,0.8466918468475342,0.5055830478668213,0,0.7315545678138733,0.8500000000000006,0,0,0,0
305,0.0,True,True,1.0900000000000007,50.82605808058703,0.0,0.0,0.8348252177238464,1.0862421989440918,0.8551127910614014,0,0.8348252177238464,1.0900000000000007,0,0,0,0
306,0.0,True,True,1.5700000000000012,49.8621662869672,0.0,0.0,1.1805446147918701,1.5678714513778687,1.210605502128601,0,1.1805446147918701,1.5700000000000012,0,0,0,0
307,1.0,True,True,2.099999999999999,52.07309049749142,0.0,0.0,1.2236684560775757,2.097592353820801,1.6558724641799927,0,1.2236684560775757,2.099999999999999,0,0,0,0
308,0.0,True,True,1.8400000000000014,62.66802473202852,0.0002,0.3297195271078842,1.74734628200531,1.8375468254089355,1.8658298254013062,0,1.74734628200531,1.8400000000000014,0,0,0,0
309,0.0,True,True,0.8900000000000007,39.45581032692994,0.0,0.0,0.7168635725975037,0.8856802582740784,0.5638023614883423,0,0.7168635725975037,0.8900000000000007,0,0,0,0
310,1.0,True,True,2.5099999999999905,43.516411813608194,0.0,0.0,1.56743586063385,2.5005953311920166,1.7392915487289429,0,1.56743586063385,2.5099999999999905,0,0,0,0
311,1.0,True,True,1.2300000000000009,45.987738340521226,0.0,0.0,0.8634886741638184,1.2230924367904663,0.8797435164451599,0,0.8634886741638184,1.2300000000000009,0,0,0,0
